Date,Branch,Product,Size,Quantity Sold,Price,Total Sales
2024-05-18,Kkopi,Milktea,Jumbo,83,49,4067
2024-05-18,Kkopi,Fruit Tea,Jumbo,95,49,4655
2024-05-18,Waffly,Chocolate,Regular,20,29,580
2024-05-18,Waffly,Strawberry,Regular,81,29,2349
2024-05-18,Waffly,Caramel,Regular,11,29,319
2024-05-18,Waffly,Choco-berry,Regular,58,29,1682
2024-05-18,Waffly,Choco-caramel,Regular,3,29,87
2024-05-18,Waffly,Berry-caramel,Regular,52,29,1508
2024-05-18,Waffly,Chocolate,Large,28,39,1092
2024-05-18,Waffly,Strawberry,Large,64,39,2496
2024-05-18,Waffly,Caramel,Large,5,39,195
2024-05-18,Waffly,Choco-berry,Large,5,39,195
2024-05-18,Waffly,Choco-caramel,Large,48,39,1872
2024-05-18,Waffly,Berry-caramel,Large,77,39,3003
2024-05-18,WaterStation,Gallon Round,New,6,150,900
2024-05-18,WaterStation,Gallon Round,Refill,74,20,1480
2024-05-18,WaterStation,Gallon Slim,New,24,150,3600
2024-05-18,WaterStation,Gallon Slim,Refill,100,20,2000
2024-05-18,WaterStation,350ml,New,84,150,12600
2024-05-18,WaterStation,500ml,New,70,150,10500
2024-05-19,Kkopi,Coffee,Solo,41,39,1599
2024-05-19,Kkopi,Milktea,Jumbo,32,49,1568
2024-05-19,Kkopi,Fruit Tea,Jumbo,78,49,3822
2024-05-19,Waffly,Chocolate,Regular,61,29,1769
2024-05-19,Waffly,Strawberry,Regular,68,29,1972
2024-05-19,Waffly,Caramel,Regular,15,29,435
2024-05-19,Waffly,Choco-berry,Regular,17,29,493
2024-05-19,Waffly,Choco-caramel,Regular,90,29,2610
2024-05-19,Waffly,Berry-caramel,Regular,19,29,551
2024-05-19,Waffly,Chocolate,Large,25,39,975
2024-05-19,Waffly,Strawberry,Large,21,39,819
2024-05-19,Waffly,Caramel,Large,27,39,1053
2024-05-19,Waffly,Choco-berry,Large,25,39,975
2024-05-19,Waffly,Choco-caramel,Large,71,39,2769
2024-05-19,Waffly,Berry-caramel,Large,80,39,3120
2024-05-19,WaterStation,Gallon Round,New,34,150,5100
2024-05-19,WaterStation,Gallon Round,Refill,7,20,140
2024-05-19,WaterStation,Gallon Slim,New,98,150,14700
2024-05-19,WaterStation,Gallon Slim,Refill,4,20,80
2024-05-19,WaterStation,350ml,New,2,150,300
2024-05-19,WaterStation,500ml,New,74,150,11100
2024-05-20,Kkopi,Coffee,Solo,99,39,3861
2024-05-20,Kkopi,Milktea,Jumbo,64,49,3136
2024-05-20,Kkopi,Fruit Tea,Jumbo,70,49,3430
2024-05-20,Waffly,Chocolate,Regular,99,29,2871
2024-05-20,Waffly,Strawberry,Regular,22,29,638
2024-05-20,Waffly,Caramel,Regular,74,29,2146
2024-05-20,Waffly,Choco-berry,Regular,39,29,1131
2024-05-20,Waffly,Choco-caramel,Regular,5,29,145
2024-05-20,Waffly,Berry-caramel,Regular,29,29,841
2024-05-20,Waffly,Chocolate,Large,25,39,975
2024-05-20,Waffly,Strawberry,Large,15,39,585
2024-05-20,Waffly,Caramel,Large,24,39,936
2024-05-20,Waffly,Choco-berry,Large,88,39,3432
2024-05-20,Waffly,Choco-caramel,Large,53,39,2067
2024-05-20,Waffly,Berry-caramel,Large,25,39,975
2024-05-20,WaterStation,Gallon Round,New,39,150,5850
2024-05-20,WaterStation,Gallon Round,Refill,48,20,960
2024-05-20,WaterStation,Gallon Slim,New,33,150,4950
2024-05-20,WaterStation,Gallon Slim,Refill,93,20,1860
2024-05-20,WaterStation,350ml,New,58,150,8700
2024-05-20,WaterStation,500ml,New,28,150,4200
2024-05-21,Kkopi,Coffee,Solo,36,39,1404
2024-05-21,Kkopi,Milktea,Jumbo,3,49,147
2024-05-21,Kkopi,Fruit Tea,Jumbo,98,49,4802
2024-05-21,Waffly,Chocolate,Regular,41,29,1189
2024-05-21,Waffly,Strawberry,Regular,16,29,464
2024-05-21,Waffly,Caramel,Regular,84,29,2436
2024-05-21,Waffly,Choco-berry,Regular,38,29,1102
2024-05-21,Waffly,Choco-caramel,Regular,3,29,87
2024-05-21,Waffly,Berry-caramel,Regular,32,29,928
2024-05-21,Waffly,Chocolate,Large,13,39,507
2024-05-21,Waffly,Strawberry,Large,32,39,1248
2024-05-21,Waffly,Caramel,Large,58,39,2262
2024-05-21,Waffly,Choco-berry,Large,56,39,2184
2024-05-21,Waffly,Choco-caramel,Large,49,39,1911
2024-05-21,Waffly,Berry-caramel,Large,95,39,3705
2024-05-21,WaterStation,Gallon Round,New,99,150,14850
2024-05-21,WaterStation,Gallon Round,Refill,91,20,1820
2024-05-21,WaterStation,Gallon Slim,New,31,150,4650
2024-05-21,WaterStation,Gallon Slim,Refill,76,20,1520
2024-05-21,WaterStation,350ml,New,16,150,2400
2024-05-21,WaterStation,500ml,New,56,150,8400
2024-05-22,Kkopi,Coffee,Solo,13,39,507
2024-05-22,Kkopi,Milktea,Jumbo,43,49,2107
2024-05-22,Kkopi,Fruit Tea,Jumbo,75,49,3675
2024-05-22,Waffly,Chocolate,Regular,2,29,58
2024-05-22,Waffly,Strawberry,Regular,3,29,87
2024-05-22,Waffly,Caramel,Regular,12,29,348
2024-05-22,Waffly,Choco-berry,Regular,81,29,2349
2024-05-22,Waffly,Choco-caramel,Regular,39,29,1131
2024-05-22,Waffly,Berry-caramel,Regular,19,29,551
2024-05-22,Waffly,Chocolate,Large,89,39,3471
2024-05-22,Waffly,Strawberry,Large,63,39,2457
2024-05-22,Waffly,Caramel,Large,42,39,1638
2024-05-22,Waffly,Choco-berry,Large,28,39,1092
2024-05-22,Waffly,Choco-caramel,Large,54,39,2106
2024-05-22,Waffly,Berry-caramel,Large,76,39,2964
2024-05-22,WaterStation,Gallon Round,New,57,150,8550
2024-05-22,WaterStation,Gallon Round,Refill,53,20,1060
2024-05-22,WaterStation,Gallon Slim,New,97,150,14550
2024-05-22,WaterStation,Gallon Slim,Refill,80,20,1600
2024-05-22,WaterStation,350ml,New,4,150,600
2024-05-22,WaterStation,500ml,New,52,150,7800
2024-05-23,Kkopi,Coffee,Solo,24,39,936
2024-05-23,Kkopi,Milktea,Jumbo,78,49,3822
2024-05-23,Kkopi,Fruit Tea,Jumbo,87,49,4263
2024-05-23,Waffly,Chocolate,Regular,34,29,986
2024-05-23,Waffly,Strawberry,Regular,100,29,2900
2024-05-23,Waffly,Caramel,Regular,95,29,2755
2024-05-23,Waffly,Choco-berry,Regular,76,29,2204
2024-05-23,Waffly,Choco-caramel,Regular,12,29,348
2024-05-23,Waffly,Berry-caramel,Regular,3,29,87
2024-05-23,Waffly,Chocolate,Large,93,39,3627
2024-05-23,Waffly,Strawberry,Large,30,39,1170
2024-05-23,Waffly,Caramel,Large,24,39,936
2024-05-23,Waffly,Choco-berry,Large,44,39,1716
2024-05-23,Waffly,Choco-caramel,Large,80,39,3120
2024-05-23,Waffly,Berry-caramel,Large,80,39,3120
