Date,Branch,Product,Size,Quantity Sold,Price,Total Sales
2024-11-03,WaterStation,Gallon Slim,New,99,150,14850
2024-11-03,WaterStation,Gallon Slim,Refill,96,20,1920
2024-11-03,WaterStation,350ml,New,33,150,4950
2024-11-03,WaterStation,500ml,New,38,150,5700
2024-11-04,Kkopi,Coffee,Solo,55,39,2145
2024-11-04,Kkopi,Milktea,Jumbo,75,49,3675
2024-11-04,Kkopi,Fruit Tea,Jumbo,86,49,4214
2024-11-04,Waffly,Chocolate,Regular,74,29,2146
2024-11-04,Waffly,Strawberry,Regular,70,29,2030
2024-11-04,Waffly,Caramel,Regular,81,29,2349
2024-11-04,Waffly,Choco-berry,Regular,3,29,87
2024-11-04,Waffly,Choco-caramel,Regular,59,29,1711
2024-11-04,Waffly,Berry-caramel,Regular,27,29,783
2024-11-04,Waffly,Chocolate,Large,32,39,1248
2024-11-04,Waffly,Strawberry,Large,21,39,819
2024-11-04,Waffly,Caramel,Large,29,39,1131
2024-11-04,Waffly,Choco-berry,Large,16,39,624
2024-11-04,Waffly,Choco-caramel,Large,68,39,2652
2024-11-04,Waffly,Berry-caramel,Large,4,39,156
2024-11-04,WaterStation,Gallon Round,New,34,150,5100
2024-11-04,WaterStation,Gallon Round,Refill,61,20,1220
2024-11-04,WaterStation,Gallon Slim,New,88,150,13200
2024-11-04,WaterStation,Gallon Slim,Refill,78,20,1560
2024-11-04,WaterStation,350ml,New,15,150,2250
2024-11-04,WaterStation,500ml,New,55,150,8250
2024-11-05,Kkopi,Coffee,Solo,48,39,1872
2024-11-05,Kkopi,Milktea,Jumbo,37,49,1813
2024-11-05,Kkopi,Fruit Tea,Jumbo,89,49,4361
2024-11-05,Waffly,Chocolate,Regular,82,29,2378
2024-11-05,Waffly,Strawberry,Regular,61,29,1769
2024-11-05,Waffly,Caramel,Regular,14,29,406
2024-11-05,Waffly,Choco-berry,Regular,80,29,2320
2024-11-05,Waffly,Choco-caramel,Regular,20,29,580
2024-11-05,Waffly,Berry-caramel,Regular,42,29,1218
2024-11-05,Waffly,Chocolate,Large,46,39,1794
2024-11-05,Waffly,Strawberry,Large,83,39,3237
2024-11-05,Waffly,Caramel,Large,88,39,3432
2024-11-05,Waffly,Choco-berry,Large,92,39,3588
2024-11-05,Waffly,Choco-caramel,Large,73,39,2847
2024-11-05,Waffly,Berry-caramel,Large,91,39,3549
2024-11-05,WaterStation,Gallon Round,New,24,150,3600
2024-11-05,WaterStation,Gallon Round,Refill,70,20,1400
2024-11-05,WaterStation,Gallon Slim,New,2,150,300
2024-11-05,WaterStation,Gallon Slim,Refill,55,20,1100
2024-11-05,WaterStation,350ml,New,3,150,450
2024-11-05,WaterStation,500ml,New,18,150,2700
2024-11-06,Kkopi,Coffee,Solo,71,39,2769
2024-11-06,Kkopi,Milktea,Jumbo,68,49,3332
2024-11-06,Kkopi,Fruit Tea,Jumbo,92,49,4508
2024-11-06,Waffly,Chocolate,Regular,90,29,2610
2024-11-06,Waffly,Strawberry,Regular,20,29,580
2024-11-06,Waffly,Caramel,Regular,4,29,116
2024-11-06,Waffly,Choco-berry,Regular,72,29,2088
2024-11-06,Waffly,Choco-caramel,Regular,39,29,1131
2024-11-06,Waffly,Berry-caramel,Regular,87,29,2523
2024-11-06,Waffly,Chocolate,Large,42,39,1638
2024-11-06,Waffly,Strawberry,Large,76,39,2964
2024-11-06,Waffly,Caramel,Large,5,39,195
2024-11-06,Waffly,Choco-berry,Large,77,39,3003
2024-11-06,Waffly,Choco-caramel,Large,32,39,1248
2024-11-06,Waffly,Berry-caramel,Large,70,39,2730
2024-11-06,WaterStation,Gallon Round,New,49,150,7350
2024-11-06,WaterStation,Gallon Round,Refill,26,20,520
2024-11-06,WaterStation,Gallon Slim,New,55,150,8250
2024-11-06,WaterStation,Gallon Slim,Refill,70,20,1400
2024-11-06,WaterStation,350ml,New,20,150,3000
2024-11-06,WaterStation,500ml,New,97,150,14550
2024-11-07,Kkopi,Coffee,Solo,37,39,1443
2024-11-07,Kkopi,Milktea,Jumbo,35,49,1715
2024-11-07,Kkopi,Fruit Tea,Jumbo,5,49,245
2024-11-07,Waffly,Chocolate,Regular,17,29,493
2024-11-07,Waffly,Strawberry,Regular,7,29,203
2024-11-07,Waffly,Caramel,Regular,99,29,2871
2024-11-07,Waffly,Choco-berry,Regular,28,29,812
2024-11-07,Waffly,Choco-caramel,Regular,38,29,1102
2024-11-07,Waffly,Berry-caramel,Regular,30,29,870
2024-11-07,Waffly,Chocolate,Large,36,39,1404
2024-11-07,Waffly,Strawberry,Large,84,39,3276
2024-11-07,Waffly,Caramel,Large,2,39,78
2024-11-07,Waffly,Choco-berry,Large,92,39,3588
2024-11-07,Waffly,Choco-caramel,Large,54,39,2106
2024-11-07,Waffly,Berry-caramel,Large,64,39,2496
2024-11-07,WaterStation,Gallon Round,New,62,150,9300
2024-11-07,WaterStation,Gallon Round,Refill,74,20,1480
2024-11-07,WaterStation,Gallon Slim,New,63,150,9450
2024-11-07,WaterStation,Gallon Slim,Refill,15,20,300
2024-11-07,WaterStation,350ml,New,16,150,2400
2024-11-07,WaterStation,500ml,New,80,150,12000
2024-11-08,Kkopi,Coffee,Solo,84,39,3276
2024-11-08,Kkopi,Milktea,Jumbo,83,49,4067
2024-11-08,Kkopi,Fruit Tea,Jumbo,25,49,1225
2024-11-08,Waffly,Chocolate,Regular,70,29,2030
2024-11-08,Waffly,Strawberry,Regular,5,29,145
2024-11-08,Waffly,Caramel,Regular,96,29,2784
2024-11-08,Waffly,Choco-berry,Regular,31,29,899
2024-11-08,Waffly,Choco-caramel,Regular,87,29,2523
2024-11-08,Waffly,Berry-caramel,Regular,86,29,2494
2024-11-08,Waffly,Chocolate,Large,10,39,390
2024-11-08,Waffly,Strawberry,Large,23,39,897
2024-11-08,Waffly,Caramel,Large,81,39,3159
2024-11-08,Waffly,Choco-berry,Large,25,39,975
2024-11-08,Waffly,Choco-caramel,Large,75,39,2925
2024-11-08,Waffly,Berry-caramel,Large,50,39,1950
2024-11-08,WaterStation,Gallon Round,New,2,150,300
2024-11-08,WaterStation,Gallon Round,Refill,100,20,2000
2024-11-08,WaterStation,Gallon Slim,New,35,150,5250
2024-11-08,WaterStation,Gallon Slim,Refill,53,20,1060
2024-11-08,WaterStation,350ml,New,79,150,11850
2024-11-08,WaterStation,500ml,New,3,150,450
2024-11-09,Kkopi,Coffee,Solo,16,39,624
2024-11-09,Kkopi,Milktea,Jumbo,76,49,3724
2024-11-09,Kkopi,Fruit Tea,Jumbo,81,49,3969
2024-11-09,Waffly,Chocolate,Regular,52,29,1508
2024-11-09,Waffly,Strawberry,Regular,35,29,1015
2024-11-09,Waffly,Caramel,Regular,16,29,464
2024-11-09,Waffly,Choco-berry,Regular,6,29,174
2024-11-09,Waffly,Choco-caramel,Regular,52,29,1508
2024-11-09,Waffly,Berry-caramel,Regular,61,29,1769
2024-11-09,Waffly,Chocolate,Large,48,39,1872
2024-11-09,Waffly,Strawberry,Large,71,39,2769
2024-11-09,Waffly,Caramel,Large,24,39,936
2024-11-09,Waffly,Choco-berry,Large,10,39,390
2024-11-09,Waffly,Choco-caramel,Large,5,39,195
2024-11-09,Waffly,Berry-caramel,Large,82,39,3198
2024-11-09,WaterStation,Gallon Round,New,69,150,10350
2024-11-09,WaterStation,Gallon Round,Refill,68,20,1360
2024-11-09,WaterStation,Gallon Slim,New,58,150,8700
2024-11-09,WaterStation,Gallon Slim,Refill,73,20,1460
2024-11-09,WaterStation,350ml,New,6,150,900
2024-11-09,WaterStation,500ml,New,73,150,10950
2024-11-10,Kkopi,Coffee,Solo,52,39,2028
2024-11-10,Kkopi,Milktea,Jumbo,50,49,2450
2024-11-10,Kkopi,Fruit Tea,Jumbo,39,49,1911
2024-11-10,Waffly,Chocolate,Regular,87,29,2523
2024-11-10,Waffly,Strawberry,Regular,94,29,2726
2024-11-10,Waffly,Caramel,Regular,18,29,522
2024-11-10,Waffly,Choco-berry,Regular,25,29,725
2024-11-10,Waffly,Choco-caramel,Regular,47,29,1363
2024-11-10,Waffly,Berry-caramel,Regular,52,29,1508
2024-11-10,Waffly,Chocolate,Large,59,39,2301
2024-11-10,Waffly,Strawberry,Large,4,39,156
2024-11-10,Waffly,Caramel,Large,97,39,3783
2024-11-10,Waffly,Choco-berry,Large,39,39,1521
2024-11-10,Waffly,Choco-caramel,Large,45,39,1755
2024-11-10,Waffly,Berry-caramel,Large,6,39,234
2024-11-10,WaterStation,Gallon Round,New,30,150,4500
2024-11-10,WaterStation,Gallon Round,Refill,93,20,1860
2024-11-10,WaterStation,Gallon Slim,New,31,150,4650
2024-11-10,WaterStation,Gallon Slim,Refill,65,20,1300
2024-11-10,WaterStation,350ml,New,52,150,7800
2024-11-10,WaterStation,500ml,New,39,150,5850
2024-11-11,Kkopi,Coffee,Solo,58,39,2262
2024-11-11,Kkopi,Milktea,Jumbo,34,49,1666
2024-11-11,Kkopi,Fruit Tea,Jumbo,91,49,4459
2024-11-11,Waffly,Chocolate,Regular,37,29,1073
2024-11-11,Waffly,Strawberry,Regular,74,29,2146
2024-11-11,Waffly,Caramel,Regular,45,29,1305
2024-11-11,Waffly,Choco-berry,Regular,15,29,435
2024-11-11,Waffly,Choco-caramel,Regular,87,29,2523
2024-11-11,Waffly,Berry-caramel,Regular,50,29,1450
2024-11-11,Waffly,Chocolate,Large,77,39,3003
2024-11-11,Waffly,Strawberry,Large,83,39,3237
2024-11-11,Waffly,Caramel,Large,22,39,858
2024-11-11,Waffly,Choco-berry,Large,95,39,3705
2024-11-11,Waffly,Choco-caramel,Large,88,39,3432
2024-11-11,Waffly,Berry-caramel,Large,41,39,1599
2024-11-11,WaterStation,Gallon Round,New,28,150,4200
2024-11-11,WaterStation,Gallon Round,Refill,47,20,940
2024-11-11,WaterStation,Gallon Slim,New,22,150,3300
2024-11-11,WaterStation,Gallon Slim,Refill,75,20,1500
2024-11-11,WaterStation,350ml,New,59,150,8850
2024-11-11,WaterStation,500ml,New,37,150,5550
2024-11-12,Kkopi,Coffee,Solo,12,39,468
2024-11-12,Kkopi,Milktea,Jumbo,51,49,2499
2024-11-12,Kkopi,Fruit Tea,Jumbo,35,49,1715
2024-11-12,Waffly,Chocolate,Regular,96,29,2784
2024-11-12,Waffly,Strawberry,Regular,94,29,2726
2024-11-12,Waffly,Caramel,Regular,26,29,754
2024-11-12,Waffly,Choco-berry,Regular,46,29,1334
2024-11-12,Waffly,Choco-caramel,Regular,74,29,2146
2024-11-12,Waffly,Berry-caramel,Regular,40,29,1160
2024-11-12,Waffly,Chocolate,Large,2,39,78
2024-11-12,Waffly,Strawberry,Large,26,39,1014
2024-11-12,Waffly,Caramel,Large,40,39,1560
2024-11-12,Waffly,Choco-berry,Large,17,39,663
2024-11-12,Waffly,Choco-caramel,Large,76,39,2964
2024-11-12,Waffly,Berry-caramel,Large,66,39,2574
2024-11-12,WaterStation,Gallon Round,New,68,150,10200
2024-11-12,WaterStation,Gallon Round,Refill,5,20,100
2024-11-12,WaterStation,Gallon Slim,New,44,150,6600
2024-11-12,WaterStation,Gallon Slim,Refill,53,20,1060
2024-11-12,WaterStation,350ml,New,70,150,10500
2024-11-12,WaterStation,500ml,New,61,150,9150
2024-11-13,Kkopi,Coffee,Solo,6,39,234
2024-11-13,Kkopi,Milktea,Jumbo,60,49,2940
2024-11-13,Kkopi,Fruit Tea,Jumbo,24,49,1176
2024-11-13,Waffly,Chocolate,Regular,78,29,2262
2024-11-13,Waffly,Strawberry,Regular,56,29,1624
2024-11-13,Waffly,Caramel,Regular,48,29,1392
2024-11-13,Waffly,Choco-berry,Regular,57,29,1653
2024-11-13,Waffly,Choco-caramel,Regular,26,29,754
2024-11-13,Waffly,Berry-caramel,Regular,64,29,1856
2024-11-13,Waffly,Chocolate,Large,34,39,1326
2024-11-13,Waffly,Strawberry,Large,38,39,1482
2024-11-13,Waffly,Caramel,Large,39,39,1521
2024-11-13,Waffly,Choco-berry,Large,82,39,3198
2024-11-13,Waffly,Choco-caramel,Large,21,39,819
2024-11-13,Waffly,Berry-caramel,Large,54,39,2106
2024-11-13,WaterStation,Gallon Round,New,6,150,900
2024-11-13,WaterStation,Gallon Round,Refill,72,20,1440
2024-11-13,WaterStation,Gallon Slim,New,22,150,3300
2024-11-13,WaterStation,Gallon Slim,Refill,87,20,1740
2024-11-13,WaterStation,350ml,New,96,150,14400
2024-11-13,WaterStation,500ml,New,58,150,8700
2024-11-14,Kkopi,Coffee,Solo,27,39,1053
2024-11-14,Kkopi,Milktea,Jumbo,40,49,1960
2024-11-14,Kkopi,Fruit Tea,Jumbo,90,49,4410
2024-11-14,Waffly,Chocolate,Regular,88,29,2552
2024-11-14,Waffly,Strawberry,Regular,29,29,841
2024-11-14,Waffly,Caramel,Regular,82,29,2378
2024-11-14,Waffly,Choco-berry,Regular,69,29,2001
2024-11-14,Waffly,Choco-caramel,Regular,61,29,1769
2024-11-14,Waffly,Berry-caramel,Regular,71,29,2059
2024-11-14,Waffly,Chocolate,Large,94,39,3666
2024-11-14,Waffly,Strawberry,Large,5,39,195
2024-11-14,Waffly,Caramel,Large,60,39,2340
2024-11-14,Waffly,Choco-berry,Large,90,39,3510
2024-11-14,Waffly,Choco-caramel,Large,93,39,3627
2024-11-14,Waffly,Berry-caramel,Large,79,39,3081
2024-11-14,WaterStation,Gallon Round,New,28,150,4200
2024-11-14,WaterStation,Gallon Round,Refill,17,20,340
2024-11-14,WaterStation,Gallon Slim,New,10,150,1500
2024-11-14,WaterStation,Gallon Slim,Refill,7,20,140
2024-11-14,WaterStation,350ml,New,71,150,10650
2024-11-14,WaterStation,500ml,New,85,150,12750
2024-11-15,Kkopi,Coffee,Solo,92,39,3588
2024-11-15,Kkopi,Milktea,Jumbo,78,49,3822
2024-11-15,Kkopi,Fruit Tea,Jumbo,54,49,2646
2024-11-15,Waffly,Chocolate,Regular,91,29,2639
2024-11-15,Waffly,Strawberry,Regular,98,29,2842
2024-11-15,Waffly,Caramel,Regular,56,29,1624
2024-11-15,Waffly,Choco-berry,Regular,17,29,493
2024-11-15,Waffly,Choco-caramel,Regular,93,29,2697
2024-11-15,Waffly,Berry-caramel,Regular,80,29,2320
2024-11-15,Waffly,Chocolate,Large,72,39,2808
2024-11-15,Waffly,Strawberry,Large,31,39,1209
2024-11-15,Waffly,Caramel,Large,26,39,1014
2024-11-15,Waffly,Choco-berry,Large,23,39,897
2024-11-15,Waffly,Choco-caramel,Large,52,39,2028
2024-11-15,Waffly,Berry-caramel,Large,24,39,936
2024-11-15,WaterStation,Gallon Round,New,98,150,14700
2024-11-15,WaterStation,Gallon Round,Refill,90,20,1800
2024-11-15,WaterStation,Gallon Slim,New,85,150,12750
2024-11-15,WaterStation,Gallon Slim,Refill,8,20,160
2024-11-15,WaterStation,350ml,New,50,150,7500
2024-11-15,WaterStation,500ml,New,15,150,2250
2024-11-16,Kkopi,Coffee,Solo,94,39,3666
2024-11-16,Kkopi,Milktea,Jumbo,84,49,4116
2024-11-16,Kkopi,Fruit Tea,Jumbo,93,49,4557
2024-11-16,Waffly,Chocolate,Regular,67,29,1943
2024-11-16,Waffly,Strawberry,Regular,14,29,406
2024-11-16,Waffly,Caramel,Regular,2,29,58
2024-11-16,Waffly,Choco-berry,Regular,84,29,2436
2024-11-16,Waffly,Choco-caramel,Regular,2,29,58
2024-11-16,Waffly,Berry-caramel,Regular,32,29,928
2024-11-16,Waffly,Chocolate,Large,79,39,3081
2024-11-16,Waffly,Strawberry,Large,75,39,2925
2024-11-16,Waffly,Caramel,Large,77,39,3003
2024-11-16,Waffly,Choco-berry,Large,74,39,2886
2024-11-16,Waffly,Choco-caramel,Large,20,39,780
2024-11-16,Waffly,Berry-caramel,Large,21,39,819
2024-11-16,WaterStation,Gallon Round,New,84,150,12600
2024-11-16,WaterStation,Gallon Round,Refill,25,20,500
2024-11-16,WaterStation,Gallon Slim,New,58,150,8700
2024-11-16,WaterStation,Gallon Slim,Refill,16,20,320
2024-11-16,WaterStation,350ml,New,3,150,450
2024-11-16,WaterStation,500ml,New,67,150,10050
2024-11-17,Kkopi,Coffee,Solo,71,39,2769
2024-11-17,Kkopi,Milktea,Jumbo,98,49,4802
2024-11-17,Kkopi,Fruit Tea,Jumbo,92,49,4508
2024-11-17,Waffly,Chocolate,Regular,5,29,145
2024-11-17,Waffly,Strawberry,Regular,33,29,957
2024-11-17,Waffly,Caramel,Regular,60,29,1740
2024-11-17,Waffly,Choco-berry,Regular,89,29,2581
2024-11-17,Waffly,Choco-caramel,Regular,49,29,1421
2024-11-17,Waffly,Berry-caramel,Regular,100,29,2900
2024-11-17,Waffly,Chocolate,Large,79,39,3081
2024-11-17,Waffly,Strawberry,Large,54,39,2106
2024-11-17,Waffly,Caramel,Large,62,39,2418
2024-11-17,Waffly,Choco-berry,Large,59,39,2301
2024-11-17,Waffly,Choco-caramel,Large,85,39,3315
2024-11-17,Waffly,Berry-caramel,Large,65,39,2535
2024-11-17,WaterStation,Gallon Round,New,15,150,2250
2024-11-17,WaterStation,Gallon Round,Refill,14,20,280
2024-11-17,WaterStation,Gallon Slim,New,53,150,7950
2024-11-17,WaterStation,Gallon Slim,Refill,79,20,1580
2024-11-17,WaterStation,350ml,New,38,150,5700
2024-11-17,WaterStation,500ml,New,16,150,2400
2024-11-18,Kkopi,Coffee,Solo,82,39,3198
2024-11-18,Kkopi,Milktea,Jumbo,10,49,490
2024-11-18,Kkopi,Fruit Tea,Jumbo,53,49,2597
2024-11-18,Waffly,Chocolate,Regular,61,29,1769
2024-11-18,Waffly,Strawberry,Regular,63,29,1827
2024-11-18,Waffly,Caramel,Regular,21,29,609
2024-11-18,Waffly,Choco-berry,Regular,81,29,2349
2024-11-18,Waffly,Choco-caramel,Regular,29,29,841
2024-11-18,Waffly,Berry-caramel,Regular,76,29,2204
2024-11-18,Waffly,Chocolate,Large,50,39,1950
2024-11-18,Waffly,Strawberry,Large,89,39,3471
2024-11-18,Waffly,Caramel,Large,5,39,195
2024-11-18,Waffly,Choco-berry,Large,55,39,2145
2024-11-18,Waffly,Choco-caramel,Large,62,39,2418
2024-11-18,Waffly,Berry-caramel,Large,38,39,1482
2024-11-18,WaterStation,Gallon Round,New,71,150,10650
2024-11-18,WaterStation,Gallon Round,Refill,70,20,1400
2024-11-18,WaterStation,Gallon Slim,New,30,150,4500
2024-11-18,WaterStation,Gallon Slim,Refill,6,20,120
2024-11-18,WaterStation,350ml,New,77,150,11550
2024-11-18,WaterStation,500ml,New,86,150,12900
2024-11-19,Kkopi,Coffee,Solo,100,39,3900
2024-11-19,Kkopi,Milktea,Jumbo,60,49,2940
2024-11-19,Kkopi,Fruit Tea,Jumbo,18,49,882
2024-11-19,Waffly,Chocolate,Regular,29,29,841
2024-11-19,Waffly,Strawberry,Regular,16,29,464
2024-11-19,Waffly,Caramel,Regular,9,29,261
2024-11-19,Waffly,Choco-berry,Regular,35,29,1015
2024-11-19,Waffly,Choco-caramel,Regular,83,29,2407
2024-11-19,Waffly,Berry-caramel,Regular,60,29,1740
2024-11-19,Waffly,Chocolate,Large,19,39,741
2024-11-19,Waffly,Strawberry,Large,6,39,234
2024-11-19,Waffly,Caramel,Large,32,39,1248
2024-11-19,Waffly,Choco-berry,Large,69,39,2691
2024-11-19,Waffly,Choco-caramel,Large,57,39,2223
2024-11-19,Waffly,Berry-caramel,Large,54,39,2106
2024-11-19,WaterStation,Gallon Round,New,92,150,13800
2024-11-19,WaterStation,Gallon Round,Refill,26,20,520
2024-11-19,WaterStation,Gallon Slim,New,50,150,7500
2024-11-19,WaterStation,Gallon Slim,Refill,6,20,120
2024-11-19,WaterStation,350ml,New,73,150,10950
2024-11-19,WaterStation,500ml,New,77,150,11550
2024-11-20,Kkopi,Coffee,Solo,62,39,2418
2024-11-20,Kkopi,Milktea,Jumbo,80,49,3920
2024-11-20,Kkopi,Fruit Tea,Jumbo,56,49,2744
2024-11-20,Waffly,Chocolate,Regular,13,29,377
2024-11-20,Waffly,Strawberry,Regular,87,29,2523
2024-11-20,Waffly,Caramel,Regular,53,29,1537
2024-11-20,Waffly,Choco-berry,Regular,50,29,1450
2024-11-20,Waffly,Choco-caramel,Regular,84,29,2436
2024-11-20,Waffly,Berry-caramel,Regular,22,29,638
2024-11-20,Waffly,Chocolate,Large,94,39,3666
2024-11-20,Waffly,Strawberry,Large,52,39,2028
2024-11-20,Waffly,Caramel,Large,47,39,1833
2024-11-20,Waffly,Choco-berry,Large,84,39,3276
2024-11-20,Waffly,Choco-caramel,Large,56,39,2184
2024-11-20,Waffly,Berry-caramel,Large,43,39,1677
2024-11-20,WaterStation,Gallon Round,New,66,150,9900
2024-11-20,WaterStation,Gallon Round,Refill,88,20,1760
2024-11-20,WaterStation,Gallon Slim,New,91,150,13650
2024-11-20,WaterStation,Gallon Slim,Refill,31,20,620
2024-11-20,WaterStation,350ml,New,99,150,14850
2024-11-20,WaterStation,500ml,New,49,150,7350
2024-11-21,Kkopi,Coffee,Solo,38,39,1482
2024-11-21,Kkopi,Milktea,Jumbo,76,49,3724
2024-11-21,Kkopi,Fruit Tea,Jumbo,69,49,3381
2024-11-21,Waffly,Chocolate,Regular,9,29,261
2024-11-21,Waffly,Strawberry,Regular,42,29,1218
2024-11-21,Waffly,Caramel,Regular,39,29,1131
2024-11-21,Waffly,Choco-berry,Regular,25,29,725
2024-11-21,Waffly,Choco-caramel,Regular,88,29,2552
2024-11-21,Waffly,Berry-caramel,Regular,79,29,2291
2024-11-21,Waffly,Chocolate,Large,57,39,2223
2024-11-21,Waffly,Strawberry,Large,94,39,3666
2024-11-21,Waffly,Caramel,Large,67,39,2613
2024-11-21,Waffly,Choco-berry,Large,33,39,1287
2024-11-21,Waffly,Choco-caramel,Large,66,39,2574
2024-11-21,Waffly,Berry-caramel,Large,17,39,663
2024-11-21,WaterStation,Gallon Round,New,76,150,11400
2024-11-21,WaterStation,Gallon Round,Refill,97,20,1940
2024-11-21,WaterStation,Gallon Slim,New,40,150,6000
2024-11-21,WaterStation,Gallon Slim,Refill,24,20,480
2024-11-21,WaterStation,350ml,New,92,150,13800
2024-11-21,WaterStation,500ml,New,46,150,6900
2024-11-22,Kkopi,Coffee,Solo,100,39,3900
2024-11-22,Kkopi,Milktea,Jumbo,40,49,1960
2024-11-22,Kkopi,Fruit Tea,Jumbo,94,49,4606
2024-11-22,Waffly,Chocolate,Regular,34,29,986
2024-11-22,Waffly,Strawberry,Regular,32,29,928
2024-11-22,Waffly,Caramel,Regular,21,29,609
2024-11-22,Waffly,Choco-berry,Regular,83,29,2407
2024-11-22,Waffly,Choco-caramel,Regular,63,29,1827
2024-11-22,Waffly,Berry-caramel,Regular,30,29,870
2024-11-22,Waffly,Chocolate,Large,33,39,1287
2024-11-22,Waffly,Strawberry,Large,12,39,468
2024-11-22,Waffly,Caramel,Large,66,39,2574
2024-11-22,Waffly,Choco-berry,Large,12,39,468
2024-11-22,Waffly,Choco-caramel,Large,88,39,3432
2024-11-22,Waffly,Berry-caramel,Large,70,39,2730
2024-11-22,WaterStation,Gallon Round,New,100,150,15000
2024-11-22,WaterStation,Gallon Round,Refill,54,20,1080
2024-11-22,WaterStation,Gallon Slim,New,78,150,11700
2024-11-22,WaterStation,Gallon Slim,Refill,68,20,1360
2024-11-22,WaterStation,350ml,New,77,150,11550
2024-11-22,WaterStation,500ml,New,75,150,11250
2024-11-23,Kkopi,Coffee,Solo,60,39,2340
2024-11-23,Kkopi,Milktea,Jumbo,63,49,3087
2024-11-23,Kkopi,Fruit Tea,Jumbo,27,49,1323
2024-11-23,Waffly,Chocolate,Regular,47,29,1363
2024-11-23,Waffly,Strawberry,Regular,82,29,2378
2024-11-23,Waffly,Caramel,Regular,60,29,1740
2024-11-23,Waffly,Choco-berry,Regular,81,29,2349
2024-11-23,Waffly,Choco-caramel,Regular,97,29,2813
2024-11-23,Waffly,Berry-caramel,Regular,6,29,174
2024-11-23,Waffly,Chocolate,Large,72,39,2808
2024-11-23,Waffly,Strawberry,Large,37,39,1443
2024-11-23,Waffly,Caramel,Large,26,39,1014
2024-11-23,Waffly,Choco-berry,Large,78,39,3042
2024-11-23,Waffly,Choco-caramel,Large,8,39,312
2024-11-23,Waffly,Berry-caramel,Large,68,39,2652
