Date,Branch,Product,Size,Quantity Sold,Price,Total Sales
2024-09-04,Waffly,Strawberry,Regular,72,29,2088
2024-09-04,Waffly,Caramel,Regular,92,29,2668
2024-09-04,Waffly,Choco-berry,Regular,47,29,1363
2024-09-04,Waffly,Choco-caramel,Regular,9,29,261
2024-09-04,Waffly,Berry-caramel,Regular,9,29,261
2024-09-04,Waffly,Chocolate,Large,54,39,2106
2024-09-04,Waffly,Strawberry,Large,41,39,1599
2024-09-04,Waffly,Caramel,Large,85,39,3315
2024-09-04,Waffly,Choco-berry,Large,77,39,3003
2024-09-04,Waffly,Choco-caramel,Large,57,39,2223
2024-09-04,Waffly,Berry-caramel,Large,43,39,1677
2024-09-04,WaterStation,Gallon Round,New,73,150,10950
2024-09-04,WaterStation,Gallon Round,Refill,63,20,1260
2024-09-04,WaterStation,Gallon Slim,New,8,150,1200
2024-09-04,WaterStation,Gallon Slim,Refill,85,20,1700
2024-09-04,WaterStation,350ml,New,62,150,9300
2024-09-04,WaterStation,500ml,New,28,150,4200
2024-09-05,Kkopi,Coffee,Solo,9,39,351
2024-09-05,Kkopi,Milktea,Jumbo,35,49,1715
2024-09-05,Kkopi,Fruit Tea,Jumbo,4,49,196
2024-09-05,Waffly,Chocolate,Regular,32,29,928
2024-09-05,Waffly,Strawberry,Regular,77,29,2233
2024-09-05,Waffly,Caramel,Regular,61,29,1769
2024-09-05,Waffly,Choco-berry,Regular,21,29,609
2024-09-05,Waffly,Choco-caramel,Regular,31,29,899
2024-09-05,Waffly,Berry-caramel,Regular,50,29,1450
2024-09-05,Waffly,Chocolate,Large,11,39,429
2024-09-05,Waffly,Strawberry,Large,30,39,1170
2024-09-05,Waffly,Caramel,Large,65,39,2535
2024-09-05,Waffly,Choco-berry,Large,27,39,1053
2024-09-05,Waffly,Choco-caramel,Large,47,39,1833
2024-09-05,Waffly,Berry-caramel,Large,23,39,897
2024-09-05,WaterStation,Gallon Round,New,21,150,3150
2024-09-05,WaterStation,Gallon Round,Refill,76,20,1520
2024-09-05,WaterStation,Gallon Slim,New,40,150,6000
2024-09-05,WaterStation,Gallon Slim,Refill,51,20,1020
2024-09-05,WaterStation,350ml,New,69,150,10350
2024-09-05,WaterStation,500ml,New,30,150,4500
2024-09-06,Kkopi,Coffee,Solo,82,39,3198
2024-09-06,Kkopi,Milktea,Jumbo,14,49,686
2024-09-06,Kkopi,Fruit Tea,Jumbo,55,49,2695
2024-09-06,Waffly,Chocolate,Regular,78,29,2262
2024-09-06,Waffly,Strawberry,Regular,38,29,1102
2024-09-06,Waffly,Caramel,Regular,47,29,1363
2024-09-06,Waffly,Choco-berry,Regular,93,29,2697
2024-09-06,Waffly,Choco-caramel,Regular,93,29,2697
2024-09-06,Waffly,Berry-caramel,Regular,21,29,609
2024-09-06,Waffly,Chocolate,Large,42,39,1638
2024-09-06,Waffly,Strawberry,Large,43,39,1677
2024-09-06,Waffly,Caramel,Large,66,39,2574
2024-09-06,Waffly,Choco-berry,Large,33,39,1287
2024-09-06,Waffly,Choco-caramel,Large,80,39,3120
2024-09-06,Waffly,Berry-caramel,Large,27,39,1053
2024-09-06,WaterStation,Gallon Round,New,20,150,3000
2024-09-06,WaterStation,Gallon Round,Refill,21,20,420
2024-09-06,WaterStation,Gallon Slim,New,66,150,9900
2024-09-06,WaterStation,Gallon Slim,Refill,39,20,780
2024-09-06,WaterStation,350ml,New,70,150,10500
2024-09-06,WaterStation,500ml,New,31,150,4650
2024-09-07,Kkopi,Coffee,Solo,44,39,1716
2024-09-07,Kkopi,Milktea,Jumbo,5,49,245
2024-09-07,Kkopi,Fruit Tea,Jumbo,70,49,3430
2024-09-07,Waffly,Chocolate,Regular,92,29,2668
2024-09-07,Waffly,Strawberry,Regular,56,29,1624
2024-09-07,Waffly,Caramel,Regular,77,29,2233
2024-09-07,Waffly,Choco-berry,Regular,7,29,203
2024-09-07,Waffly,Choco-caramel,Regular,61,29,1769
2024-09-07,Waffly,Berry-caramel,Regular,13,29,377
2024-09-07,Waffly,Chocolate,Large,82,39,3198
2024-09-07,Waffly,Strawberry,Large,34,39,1326
2024-09-07,Waffly,Caramel,Large,10,39,390
2024-09-07,Waffly,Choco-berry,Large,16,39,624
2024-09-07,Waffly,Choco-caramel,Large,6,39,234
2024-09-07,Waffly,Berry-caramel,Large,8,39,312
2024-09-07,WaterStation,Gallon Round,New,88,150,13200
2024-09-07,WaterStation,Gallon Round,Refill,42,20,840
2024-09-07,WaterStation,Gallon Slim,New,50,150,7500
2024-09-07,WaterStation,Gallon Slim,Refill,73,20,1460
2024-09-07,WaterStation,350ml,New,59,150,8850
2024-09-07,WaterStation,500ml,New,70,150,10500
2024-09-08,Kkopi,Coffee,Solo,55,39,2145
2024-09-08,Kkopi,Milktea,Jumbo,33,49,1617
2024-09-08,Kkopi,Fruit Tea,Jumbo,64,49,3136
2024-09-08,Waffly,Chocolate,Regular,33,29,957
2024-09-08,Waffly,Strawberry,Regular,54,29,1566
2024-09-08,Waffly,Caramel,Regular,21,29,609
2024-09-08,Waffly,Choco-berry,Regular,2,29,58
2024-09-08,Waffly,Choco-caramel,Regular,72,29,2088
2024-09-08,Waffly,Berry-caramel,Regular,54,29,1566
2024-09-08,Waffly,Chocolate,Large,35,39,1365
2024-09-08,Waffly,Strawberry,Large,82,39,3198
2024-09-08,Waffly,Caramel,Large,14,39,546
2024-09-08,Waffly,Choco-berry,Large,34,39,1326
2024-09-08,Waffly,Choco-caramel,Large,90,39,3510
2024-09-08,Waffly,Berry-caramel,Large,52,39,2028
2024-09-08,WaterStation,Gallon Round,New,19,150,2850
2024-09-08,WaterStation,Gallon Round,Refill,43,20,860
2024-09-08,WaterStation,Gallon Slim,New,16,150,2400
2024-09-08,WaterStation,Gallon Slim,Refill,82,20,1640
2024-09-08,WaterStation,350ml,New,42,150,6300
2024-09-08,WaterStation,500ml,New,100,150,15000
2024-09-09,Kkopi,Coffee,Solo,21,39,819
2024-09-09,Kkopi,Milktea,Jumbo,95,49,4655
2024-09-09,Kkopi,Fruit Tea,Jumbo,53,49,2597
2024-09-09,Waffly,Chocolate,Regular,81,29,2349
2024-09-09,Waffly,Strawberry,Regular,40,29,1160
2024-09-09,Waffly,Caramel,Regular,46,29,1334
2024-09-09,Waffly,Choco-berry,Regular,12,29,348
2024-09-09,Waffly,Choco-caramel,Regular,31,29,899
2024-09-09,Waffly,Berry-caramel,Regular,33,29,957
2024-09-09,Waffly,Chocolate,Large,76,39,2964
2024-09-09,Waffly,Strawberry,Large,49,39,1911
2024-09-09,Waffly,Caramel,Large,6,39,234
2024-09-09,Waffly,Choco-berry,Large,67,39,2613
2024-09-09,Waffly,Choco-caramel,Large,32,39,1248
2024-09-09,Waffly,Berry-caramel,Large,53,39,2067
2024-09-09,WaterStation,Gallon Round,New,50,150,7500
2024-09-09,WaterStation,Gallon Round,Refill,42,20,840
2024-09-09,WaterStation,Gallon Slim,New,5,150,750
2024-09-09,WaterStation,Gallon Slim,Refill,83,20,1660
2024-09-09,WaterStation,350ml,New,59,150,8850
2024-09-09,WaterStation,500ml,New,82,150,12300
2024-09-10,Kkopi,Coffee,Solo,27,39,1053
2024-09-10,Kkopi,Milktea,Jumbo,81,49,3969
2024-09-10,Kkopi,Fruit Tea,Jumbo,66,49,3234
2024-09-10,Waffly,Chocolate,Regular,6,29,174
2024-09-10,Waffly,Strawberry,Regular,80,29,2320
2024-09-10,Waffly,Caramel,Regular,99,29,2871
2024-09-10,Waffly,Choco-berry,Regular,28,29,812
2024-09-10,Waffly,Choco-caramel,Regular,5,29,145
2024-09-10,Waffly,Berry-caramel,Regular,29,29,841
2024-09-10,Waffly,Chocolate,Large,99,39,3861
2024-09-10,Waffly,Strawberry,Large,23,39,897
2024-09-10,Waffly,Caramel,Large,80,39,3120
2024-09-10,Waffly,Choco-berry,Large,81,39,3159
2024-09-10,Waffly,Choco-caramel,Large,35,39,1365
2024-09-10,Waffly,Berry-caramel,Large,35,39,1365
2024-09-10,WaterStation,Gallon Round,New,25,150,3750
2024-09-10,WaterStation,Gallon Round,Refill,23,20,460
2024-09-10,WaterStation,Gallon Slim,New,20,150,3000
2024-09-10,WaterStation,Gallon Slim,Refill,67,20,1340
2024-09-10,WaterStation,350ml,New,6,150,900
2024-09-10,WaterStation,500ml,New,13,150,1950
2024-09-11,Kkopi,Coffee,Solo,13,39,507
2024-09-11,Kkopi,Milktea,Jumbo,96,49,4704
2024-09-11,Kkopi,Fruit Tea,Jumbo,74,49,3626
2024-09-11,Waffly,Chocolate,Regular,48,29,1392
2024-09-11,Waffly,Strawberry,Regular,44,29,1276
2024-09-11,Waffly,Caramel,Regular,17,29,493
2024-09-11,Waffly,Choco-berry,Regular,58,29,1682
2024-09-11,Waffly,Choco-caramel,Regular,75,29,2175
2024-09-11,Waffly,Berry-caramel,Regular,80,29,2320
2024-09-11,Waffly,Chocolate,Large,60,39,2340
2024-09-11,Waffly,Strawberry,Large,16,39,624
2024-09-11,Waffly,Caramel,Large,32,39,1248
2024-09-11,Waffly,Choco-berry,Large,53,39,2067
2024-09-11,Waffly,Choco-caramel,Large,77,39,3003
2024-09-11,Waffly,Berry-caramel,Large,33,39,1287
2024-09-11,WaterStation,Gallon Round,New,25,150,3750
2024-09-11,WaterStation,Gallon Round,Refill,57,20,1140
2024-09-11,WaterStation,Gallon Slim,New,67,150,10050
2024-09-11,WaterStation,Gallon Slim,Refill,92,20,1840
2024-09-11,WaterStation,350ml,New,6,150,900
2024-09-11,WaterStation,500ml,New,45,150,6750
2024-09-12,Kkopi,Coffee,Solo,12,39,468
2024-09-12,Kkopi,Milktea,Jumbo,11,49,539
2024-09-12,Kkopi,Fruit Tea,Jumbo,57,49,2793
2024-09-12,Waffly,Chocolate,Regular,4,29,116
2024-09-12,Waffly,Strawberry,Regular,31,29,899
2024-09-12,Waffly,Caramel,Regular,52,29,1508
2024-09-12,Waffly,Choco-berry,Regular,35,29,1015
2024-09-12,Waffly,Choco-caramel,Regular,95,29,2755
2024-09-12,Waffly,Berry-caramel,Regular,79,29,2291
2024-09-12,Waffly,Chocolate,Large,93,39,3627
2024-09-12,Waffly,Strawberry,Large,33,39,1287
2024-09-12,Waffly,Caramel,Large,25,39,975
2024-09-12,Waffly,Choco-berry,Large,18,39,702
2024-09-12,Waffly,Choco-caramel,Large,47,39,1833
2024-09-12,Waffly,Berry-caramel,Large,99,39,3861
2024-09-12,WaterStation,Gallon Round,New,20,150,3000
2024-09-12,WaterStation,Gallon Round,Refill,56,20,1120
2024-09-12,WaterStation,Gallon Slim,New,74,150,11100
2024-09-12,WaterStation,Gallon Slim,Refill,21,20,420
2024-09-12,WaterStation,350ml,New,53,150,7950
2024-09-12,WaterStation,500ml,New,64,150,9600
2024-09-13,Kkopi,Coffee,Solo,93,39,3627
2024-09-13,Kkopi,Milktea,Jumbo,40,49,1960
2024-09-13,Kkopi,Fruit Tea,Jumbo,29,49,1421
2024-09-13,Waffly,Chocolate,Regular,40,29,1160
2024-09-13,Waffly,Strawberry,Regular,36,29,1044
2024-09-13,Waffly,Caramel,Regular,90,29,2610
2024-09-13,Waffly,Choco-berry,Regular,56,29,1624
2024-09-13,Waffly,Choco-caramel,Regular,41,29,1189
2024-09-13,Waffly,Berry-caramel,Regular,6,29,174
2024-09-13,Waffly,Chocolate,Large,54,39,2106
2024-09-13,Waffly,Strawberry,Large,9,39,351
2024-09-13,Waffly,Caramel,Large,41,39,1599
2024-09-13,Waffly,Choco-berry,Large,65,39,2535
2024-09-13,Waffly,Choco-caramel,Large,17,39,663
2024-09-13,Waffly,Berry-caramel,Large,78,39,3042
2024-09-13,WaterStation,Gallon Round,New,95,150,14250
2024-09-13,WaterStation,Gallon Round,Refill,17,20,340
2024-09-13,WaterStation,Gallon Slim,New,28,150,4200
2024-09-13,WaterStation,Gallon Slim,Refill,74,20,1480
2024-09-13,WaterStation,350ml,New,83,150,12450
2024-09-13,WaterStation,500ml,New,40,150,6000
2024-09-14,Kkopi,Coffee,Solo,48,39,1872
2024-09-14,Kkopi,Milktea,Jumbo,86,49,4214
2024-09-14,Kkopi,Fruit Tea,Jumbo,42,49,2058
2024-09-14,Waffly,Chocolate,Regular,9,29,261
2024-09-14,Waffly,Strawberry,Regular,92,29,2668
2024-09-14,Waffly,Caramel,Regular,62,29,1798
2024-09-14,Waffly,Choco-berry,Regular,70,29,2030
2024-09-14,Waffly,Choco-caramel,Regular,61,29,1769
2024-09-14,Waffly,Berry-caramel,Regular,61,29,1769
2024-09-14,Waffly,Chocolate,Large,87,39,3393
2024-09-14,Waffly,Strawberry,Large,49,39,1911
2024-09-14,Waffly,Caramel,Large,75,39,2925
2024-09-14,Waffly,Choco-berry,Large,67,39,2613
2024-09-14,Waffly,Choco-caramel,Large,12,39,468
2024-09-14,Waffly,Berry-caramel,Large,16,39,624
2024-09-14,WaterStation,Gallon Round,New,93,150,13950
2024-09-14,WaterStation,Gallon Round,Refill,13,20,260
2024-09-14,WaterStation,Gallon Slim,New,74,150,11100
2024-09-14,WaterStation,Gallon Slim,Refill,56,20,1120
2024-09-14,WaterStation,350ml,New,58,150,8700
2024-09-14,WaterStation,500ml,New,99,150,14850
2024-09-15,Kkopi,Coffee,Solo,79,39,3081
2024-09-15,Kkopi,Milktea,Jumbo,15,49,735
2024-09-15,Kkopi,Fruit Tea,Jumbo,57,49,2793
2024-09-15,Waffly,Chocolate,Regular,52,29,1508
2024-09-15,Waffly,Strawberry,Regular,83,29,2407
2024-09-15,Waffly,Caramel,Regular,12,29,348
2024-09-15,Waffly,Choco-berry,Regular,84,29,2436
2024-09-15,Waffly,Choco-caramel,Regular,68,29,1972
2024-09-15,Waffly,Berry-caramel,Regular,62,29,1798
2024-09-15,Waffly,Chocolate,Large,84,39,3276
2024-09-15,Waffly,Strawberry,Large,89,39,3471
2024-09-15,Waffly,Caramel,Large,14,39,546
2024-09-15,Waffly,Choco-berry,Large,86,39,3354
2024-09-15,Waffly,Choco-caramel,Large,95,39,3705
2024-09-15,Waffly,Berry-caramel,Large,76,39,2964
2024-09-15,WaterStation,Gallon Round,New,32,150,4800
2024-09-15,WaterStation,Gallon Round,Refill,23,20,460
2024-09-15,WaterStation,Gallon Slim,New,100,150,15000
2024-09-15,WaterStation,Gallon Slim,Refill,86,20,1720
2024-09-15,WaterStation,350ml,New,98,150,14700
2024-09-15,WaterStation,500ml,New,93,150,13950
2024-09-16,Kkopi,Coffee,Solo,50,39,1950
2024-09-16,Kkopi,Milktea,Jumbo,66,49,3234
2024-09-16,Kkopi,Fruit Tea,Jumbo,10,49,490
2024-09-16,Waffly,Chocolate,Regular,99,29,2871
2024-09-16,Waffly,Strawberry,Regular,54,29,1566
2024-09-16,Waffly,Caramel,Regular,55,29,1595
2024-09-16,Waffly,Choco-berry,Regular,65,29,1885
2024-09-16,Waffly,Choco-caramel,Regular,79,29,2291
2024-09-16,Waffly,Berry-caramel,Regular,16,29,464
2024-09-16,Waffly,Chocolate,Large,10,39,390
2024-09-16,Waffly,Strawberry,Large,82,39,3198
2024-09-16,Waffly,Caramel,Large,9,39,351
2024-09-16,Waffly,Choco-berry,Large,84,39,3276
2024-09-16,Waffly,Choco-caramel,Large,65,39,2535
2024-09-16,Waffly,Berry-caramel,Large,100,39,3900
2024-09-16,WaterStation,Gallon Round,New,39,150,5850
2024-09-16,WaterStation,Gallon Round,Refill,50,20,1000
2024-09-16,WaterStation,Gallon Slim,New,87,150,13050
2024-09-16,WaterStation,Gallon Slim,Refill,78,20,1560
2024-09-16,WaterStation,350ml,New,9,150,1350
2024-09-16,WaterStation,500ml,New,38,150,5700
2024-09-17,Kkopi,Coffee,Solo,18,39,702
2024-09-17,Kkopi,Milktea,Jumbo,94,49,4606
2024-09-17,Kkopi,Fruit Tea,Jumbo,20,49,980
2024-09-17,Waffly,Chocolate,Regular,98,29,2842
2024-09-17,Waffly,Strawberry,Regular,87,29,2523
2024-09-17,Waffly,Caramel,Regular,52,29,1508
2024-09-17,Waffly,Choco-berry,Regular,56,29,1624
2024-09-17,Waffly,Choco-caramel,Regular,69,29,2001
2024-09-17,Waffly,Berry-caramel,Regular,95,29,2755
2024-09-17,Waffly,Chocolate,Large,41,39,1599
2024-09-17,Waffly,Strawberry,Large,60,39,2340
2024-09-17,Waffly,Caramel,Large,42,39,1638
2024-09-17,Waffly,Choco-berry,Large,50,39,1950
2024-09-17,Waffly,Choco-caramel,Large,38,39,1482
2024-09-17,Waffly,Berry-caramel,Large,83,39,3237
2024-09-17,WaterStation,Gallon Round,New,84,150,12600
2024-09-17,WaterStation,Gallon Round,Refill,48,20,960
2024-09-17,WaterStation,Gallon Slim,New,96,150,14400
2024-09-17,WaterStation,Gallon Slim,Refill,29,20,580
2024-09-17,WaterStation,350ml,New,92,150,13800
2024-09-17,WaterStation,500ml,New,25,150,3750
2024-09-18,Kkopi,Coffee,Solo,16,39,624
2024-09-18,Kkopi,Milktea,Jumbo,68,49,3332
2024-09-18,Kkopi,Fruit Tea,Jumbo,80,49,3920
2024-09-18,Waffly,Chocolate,Regular,60,29,1740
2024-09-18,Waffly,Strawberry,Regular,80,29,2320
2024-09-18,Waffly,Caramel,Regular,73,29,2117
2024-09-18,Waffly,Choco-berry,Regular,49,29,1421
2024-09-18,Waffly,Choco-caramel,Regular,10,29,290
2024-09-18,Waffly,Berry-caramel,Regular,5,29,145
2024-09-18,Waffly,Chocolate,Large,94,39,3666
2024-09-18,Waffly,Strawberry,Large,76,39,2964
2024-09-18,Waffly,Caramel,Large,11,39,429
2024-09-18,Waffly,Choco-berry,Large,73,39,2847
2024-09-18,Waffly,Choco-caramel,Large,87,39,3393
2024-09-18,Waffly,Berry-caramel,Large,24,39,936
2024-09-18,WaterStation,Gallon Round,New,28,150,4200
2024-09-18,WaterStation,Gallon Round,Refill,67,20,1340
2024-09-18,WaterStation,Gallon Slim,New,11,150,1650
2024-09-18,WaterStation,Gallon Slim,Refill,59,20,1180
2024-09-18,WaterStation,350ml,New,24,150,3600
2024-09-18,WaterStation,500ml,New,43,150,6450
2024-09-19,Kkopi,Coffee,Solo,69,39,2691
2024-09-19,Kkopi,Milktea,Jumbo,49,49,2401
2024-09-19,Kkopi,Fruit Tea,Jumbo,9,49,441
2024-09-19,Waffly,Chocolate,Regular,71,29,2059
2024-09-19,Waffly,Strawberry,Regular,92,29,2668
2024-09-19,Waffly,Caramel,Regular,69,29,2001
2024-09-19,Waffly,Choco-berry,Regular,61,29,1769
2024-09-19,Waffly,Choco-caramel,Regular,6,29,174
2024-09-19,Waffly,Berry-caramel,Regular,55,29,1595
2024-09-19,Waffly,Chocolate,Large,10,39,390
2024-09-19,Waffly,Strawberry,Large,92,39,3588
2024-09-19,Waffly,Caramel,Large,15,39,585
2024-09-19,Waffly,Choco-berry,Large,96,39,3744
2024-09-19,Waffly,Choco-caramel,Large,8,39,312
2024-09-19,Waffly,Berry-caramel,Large,71,39,2769
2024-09-19,WaterStation,Gallon Round,New,62,150,9300
2024-09-19,WaterStation,Gallon Round,Refill,81,20,1620
2024-09-19,WaterStation,Gallon Slim,New,38,150,5700
2024-09-19,WaterStation,Gallon Slim,Refill,73,20,1460
2024-09-19,WaterStation,350ml,New,81,150,12150
2024-09-19,WaterStation,500ml,New,52,150,7800
2024-09-20,Kkopi,Coffee,Solo,36,39,1404
2024-09-20,Kkopi,Milktea,Jumbo,51,49,2499
2024-09-20,Kkopi,Fruit Tea,Jumbo,87,49,4263
2024-09-20,Waffly,Chocolate,Regular,55,29,1595
2024-09-20,Waffly,Strawberry,Regular,38,29,1102
2024-09-20,Waffly,Caramel,Regular,13,29,377
2024-09-20,Waffly,Choco-berry,Regular,64,29,1856
2024-09-20,Waffly,Choco-caramel,Regular,81,29,2349
2024-09-20,Waffly,Berry-caramel,Regular,41,29,1189
2024-09-20,Waffly,Chocolate,Large,25,39,975
2024-09-20,Waffly,Strawberry,Large,36,39,1404
2024-09-20,Waffly,Caramel,Large,28,39,1092
2024-09-20,Waffly,Choco-berry,Large,15,39,585
2024-09-20,Waffly,Choco-caramel,Large,72,39,2808
2024-09-20,Waffly,Berry-caramel,Large,31,39,1209
2024-09-20,WaterStation,Gallon Round,New,13,150,1950
2024-09-20,WaterStation,Gallon Round,Refill,86,20,1720
2024-09-20,WaterStation,Gallon Slim,New,60,150,9000
2024-09-20,WaterStation,Gallon Slim,Refill,40,20,800
2024-09-20,WaterStation,350ml,New,88,150,13200
2024-09-20,WaterStation,500ml,New,31,150,4650
2024-09-21,Kkopi,Coffee,Solo,90,39,3510
2024-09-21,Kkopi,Milktea,Jumbo,2,49,98
2024-09-21,Kkopi,Fruit Tea,Jumbo,38,49,1862
2024-09-21,Waffly,Chocolate,Regular,98,29,2842
2024-09-21,Waffly,Strawberry,Regular,91,29,2639
2024-09-21,Waffly,Caramel,Regular,90,29,2610
2024-09-21,Waffly,Choco-berry,Regular,86,29,2494
2024-09-21,Waffly,Choco-caramel,Regular,52,29,1508
2024-09-21,Waffly,Berry-caramel,Regular,46,29,1334
2024-09-21,Waffly,Chocolate,Large,12,39,468
2024-09-21,Waffly,Strawberry,Large,59,39,2301
2024-09-21,Waffly,Caramel,Large,57,39,2223
2024-09-21,Waffly,Choco-berry,Large,68,39,2652
2024-09-21,Waffly,Choco-caramel,Large,51,39,1989
2024-09-21,Waffly,Berry-caramel,Large,78,39,3042
2024-09-21,WaterStation,Gallon Round,New,55,150,8250
2024-09-21,WaterStation,Gallon Round,Refill,44,20,880
2024-09-21,WaterStation,Gallon Slim,New,78,150,11700
2024-09-21,WaterStation,Gallon Slim,Refill,59,20,1180
2024-09-21,WaterStation,350ml,New,92,150,13800
2024-09-21,WaterStation,500ml,New,53,150,7950
2024-09-22,Kkopi,Coffee,Solo,100,39,3900
2024-09-22,Kkopi,Milktea,Jumbo,35,49,1715
2024-09-22,Kkopi,Fruit Tea,Jumbo,17,49,833
2024-09-22,Waffly,Chocolate,Regular,44,29,1276
2024-09-22,Waffly,Strawberry,Regular,93,29,2697
2024-09-22,Waffly,Caramel,Regular,41,29,1189
2024-09-22,Waffly,Choco-berry,Regular,89,29,2581
2024-09-22,Waffly,Choco-caramel,Regular,6,29,174
2024-09-22,Waffly,Berry-caramel,Regular,54,29,1566
2024-09-22,Waffly,Chocolate,Large,90,39,3510
2024-09-22,Waffly,Strawberry,Large,68,39,2652
2024-09-22,Waffly,Caramel,Large,11,39,429
2024-09-22,Waffly,Choco-berry,Large,69,39,2691
2024-09-22,Waffly,Choco-caramel,Large,57,39,2223
2024-09-22,Waffly,Berry-caramel,Large,58,39,2262
2024-09-22,WaterStation,Gallon Round,New,79,150,11850
2024-09-22,WaterStation,Gallon Round,Refill,50,20,1000
2024-09-22,WaterStation,Gallon Slim,New,19,150,2850
2024-09-22,WaterStation,Gallon Slim,Refill,62,20,1240
2024-09-22,WaterStation,350ml,New,52,150,7800
2024-09-22,WaterStation,500ml,New,36,150,5400
2024-09-23,Kkopi,Coffee,Solo,23,39,897
2024-09-23,Kkopi,Milktea,Jumbo,46,49,2254
2024-09-23,Kkopi,Fruit Tea,Jumbo,82,49,4018
2024-09-23,Waffly,Chocolate,Regular,6,29,174
2024-09-23,Waffly,Strawberry,Regular,4,29,116
2024-09-23,Waffly,Caramel,Regular,72,29,2088
2024-09-23,Waffly,Choco-berry,Regular,73,29,2117
2024-09-23,Waffly,Choco-caramel,Regular,50,29,1450
2024-09-23,Waffly,Berry-caramel,Regular,65,29,1885
2024-09-23,Waffly,Chocolate,Large,32,39,1248
2024-09-23,Waffly,Strawberry,Large,46,39,1794
2024-09-23,Waffly,Caramel,Large,20,39,780
2024-09-23,Waffly,Choco-berry,Large,92,39,3588
2024-09-23,Waffly,Choco-caramel,Large,14,39,546
2024-09-23,Waffly,Berry-caramel,Large,30,39,1170
