Date,Branch,Product,Size,Quantity Sold,Price,Total Sales
2024-03-03,Waffly,Choco-caramel,Regular,66,29,1914
2024-03-03,Waffly,Berry-caramel,Regular,38,29,1102
2024-03-03,Waffly,Chocolate,Large,21,39,819
2024-03-03,Waffly,Strawberry,Large,39,39,1521
2024-03-03,Waffly,Caramel,Large,19,39,741
2024-03-03,Waffly,Choco-berry,Large,93,39,3627
2024-03-03,Waffly,Choco-caramel,Large,49,39,1911
2024-03-03,Waffly,Berry-caramel,Large,59,39,2301
2024-03-03,WaterStation,Gallon Round,New,81,150,12150
2024-03-03,WaterStation,Gallon Round,Refill,82,20,1640
2024-03-03,WaterStation,Gallon Slim,New,62,150,9300
2024-03-03,WaterStation,Gallon Slim,Refill,3,20,60
2024-03-03,WaterStation,350ml,New,31,150,4650
2024-03-03,WaterStation,500ml,New,97,150,14550
2024-03-04,Kkopi,Coffee,Solo,45,39,1755
2024-03-04,Kkopi,Milktea,Jumbo,42,49,2058
2024-03-04,Kkopi,Fruit Tea,Jumbo,42,49,2058
2024-03-04,Waffly,Chocolate,Regular,13,29,377
2024-03-04,Waffly,Strawberry,Regular,41,29,1189
2024-03-04,Waffly,Caramel,Regular,80,29,2320
2024-03-04,Waffly,Choco-berry,Regular,27,29,783
2024-03-04,Waffly,Choco-caramel,Regular,87,29,2523
2024-03-04,Waffly,Berry-caramel,Regular,28,29,812
2024-03-04,Waffly,Chocolate,Large,40,39,1560
2024-03-04,Waffly,Strawberry,Large,31,39,1209
2024-03-04,Waffly,Caramel,Large,55,39,2145
2024-03-04,Waffly,Choco-berry,Large,18,39,702
2024-03-04,Waffly,Choco-caramel,Large,98,39,3822
2024-03-04,Waffly,Berry-caramel,Large,20,39,780
2024-03-04,WaterStation,Gallon Round,New,30,150,4500
2024-03-04,WaterStation,Gallon Round,Refill,52,20,1040
2024-03-04,WaterStation,Gallon Slim,New,44,150,6600
2024-03-04,WaterStation,Gallon Slim,Refill,58,20,1160
2024-03-04,WaterStation,350ml,New,82,150,12300
2024-03-04,WaterStation,500ml,New,53,150,7950
2024-03-05,Kkopi,Coffee,Solo,94,39,3666
2024-03-05,Kkopi,Milktea,Jumbo,96,49,4704
2024-03-05,Kkopi,Fruit Tea,Jumbo,7,49,343
2024-03-05,Waffly,Chocolate,Regular,90,29,2610
2024-03-05,Waffly,Strawberry,Regular,88,29,2552
2024-03-05,Waffly,Caramel,Regular,32,29,928
2024-03-05,Waffly,Choco-berry,Regular,95,29,2755
2024-03-05,Waffly,Choco-caramel,Regular,41,29,1189
2024-03-05,Waffly,Berry-caramel,Regular,94,29,2726
2024-03-05,Waffly,Chocolate,Large,4,39,156
2024-03-05,Waffly,Strawberry,Large,73,39,2847
2024-03-05,Waffly,Caramel,Large,36,39,1404
2024-03-05,Waffly,Choco-berry,Large,90,39,3510
2024-03-05,Waffly,Choco-caramel,Large,56,39,2184
2024-03-05,Waffly,Berry-caramel,Large,75,39,2925
2024-03-05,WaterStation,Gallon Round,New,82,150,12300
2024-03-05,WaterStation,Gallon Round,Refill,58,20,1160
2024-03-05,WaterStation,Gallon Slim,New,33,150,4950
2024-03-05,WaterStation,Gallon Slim,Refill,100,20,2000
2024-03-05,WaterStation,350ml,New,87,150,13050
2024-03-05,WaterStation,500ml,New,94,150,14100
2024-03-06,Kkopi,Coffee,Solo,5,39,195
2024-03-06,Kkopi,Milktea,Jumbo,5,49,245
2024-03-06,Kkopi,Fruit Tea,Jumbo,5,49,245
2024-03-06,Waffly,Chocolate,Regular,25,29,725
2024-03-06,Waffly,Strawberry,Regular,26,29,754
2024-03-06,Waffly,Caramel,Regular,9,29,261
2024-03-06,Waffly,Choco-berry,Regular,6,29,174
2024-03-06,Waffly,Choco-caramel,Regular,58,29,1682
2024-03-06,Waffly,Berry-caramel,Regular,95,29,2755
2024-03-06,Waffly,Chocolate,Large,54,39,2106
2024-03-06,Waffly,Strawberry,Large,17,39,663
2024-03-06,Waffly,Caramel,Large,80,39,3120
2024-03-06,Waffly,Choco-berry,Large,26,39,1014
2024-03-06,Waffly,Choco-caramel,Large,73,39,2847
2024-03-06,Waffly,Berry-caramel,Large,94,39,3666
2024-03-06,WaterStation,Gallon Round,New,91,150,13650
2024-03-06,WaterStation,Gallon Round,Refill,91,20,1820
2024-03-06,WaterStation,Gallon Slim,New,98,150,14700
2024-03-06,WaterStation,Gallon Slim,Refill,61,20,1220
2024-03-06,WaterStation,350ml,New,11,150,1650
2024-03-06,WaterStation,500ml,New,75,150,11250
2024-03-07,Kkopi,Coffee,Solo,32,39,1248
2024-03-07,Kkopi,Milktea,Jumbo,94,49,4606
2024-03-07,Kkopi,Fruit Tea,Jumbo,46,49,2254
2024-03-07,Waffly,Chocolate,Regular,62,29,1798
2024-03-07,Waffly,Strawberry,Regular,18,29,522
2024-03-07,Waffly,Caramel,Regular,42,29,1218
2024-03-07,Waffly,Choco-berry,Regular,7,29,203
2024-03-07,Waffly,Choco-caramel,Regular,47,29,1363
2024-03-07,Waffly,Berry-caramel,Regular,80,29,2320
2024-03-07,Waffly,Chocolate,Large,96,39,3744
2024-03-07,Waffly,Strawberry,Large,70,39,2730
2024-03-07,Waffly,Caramel,Large,16,39,624
2024-03-07,Waffly,Choco-berry,Large,57,39,2223
2024-03-07,Waffly,Choco-caramel,Large,57,39,2223
2024-03-07,Waffly,Berry-caramel,Large,89,39,3471
2024-03-07,WaterStation,Gallon Round,New,69,150,10350
2024-03-07,WaterStation,Gallon Round,Refill,68,20,1360
2024-03-07,WaterStation,Gallon Slim,New,22,150,3300
2024-03-07,WaterStation,Gallon Slim,Refill,52,20,1040
2024-03-07,WaterStation,350ml,New,93,150,13950
2024-03-07,WaterStation,500ml,New,86,150,12900
2024-03-08,Kkopi,Coffee,Solo,90,39,3510
2024-03-08,Kkopi,Milktea,Jumbo,51,49,2499
2024-03-08,Kkopi,Fruit Tea,Jumbo,17,49,833
2024-03-08,Waffly,Chocolate,Regular,88,29,2552
2024-03-08,Waffly,Strawberry,Regular,18,29,522
2024-03-08,Waffly,Caramel,Regular,25,29,725
2024-03-08,Waffly,Choco-berry,Regular,21,29,609
2024-03-08,Waffly,Choco-caramel,Regular,95,29,2755
2024-03-08,Waffly,Berry-caramel,Regular,83,29,2407
2024-03-08,Waffly,Chocolate,Large,53,39,2067
2024-03-08,Waffly,Strawberry,Large,4,39,156
2024-03-08,Waffly,Caramel,Large,18,39,702
2024-03-08,Waffly,Choco-berry,Large,31,39,1209
2024-03-08,Waffly,Choco-caramel,Large,67,39,2613
2024-03-08,Waffly,Berry-caramel,Large,6,39,234
2024-03-08,WaterStation,Gallon Round,New,16,150,2400
2024-03-08,WaterStation,Gallon Round,Refill,38,20,760
2024-03-08,WaterStation,Gallon Slim,New,29,150,4350
2024-03-08,WaterStation,Gallon Slim,Refill,80,20,1600
2024-03-08,WaterStation,350ml,New,30,150,4500
2024-03-08,WaterStation,500ml,New,47,150,7050
2024-03-09,Kkopi,Coffee,Solo,3,39,117
2024-03-09,Kkopi,Milktea,Jumbo,82,49,4018
2024-03-09,Kkopi,Fruit Tea,Jumbo,55,49,2695
2024-03-09,Waffly,Chocolate,Regular,51,29,1479
2024-03-09,Waffly,Strawberry,Regular,38,29,1102
2024-03-09,Waffly,Caramel,Regular,42,29,1218
2024-03-09,Waffly,Choco-berry,Regular,80,29,2320
2024-03-09,Waffly,Choco-caramel,Regular,79,29,2291
2024-03-09,Waffly,Berry-caramel,Regular,92,29,2668
2024-03-09,Waffly,Chocolate,Large,80,39,3120
2024-03-09,Waffly,Strawberry,Large,19,39,741
2024-03-09,Waffly,Caramel,Large,11,39,429
2024-03-09,Waffly,Choco-berry,Large,35,39,1365
2024-03-09,Waffly,Choco-caramel,Large,35,39,1365
2024-03-09,Waffly,Berry-caramel,Large,18,39,702
2024-03-09,WaterStation,Gallon Round,New,21,150,3150
2024-03-09,WaterStation,Gallon Round,Refill,93,20,1860
2024-03-09,WaterStation,Gallon Slim,New,76,150,11400
2024-03-09,WaterStation,Gallon Slim,Refill,75,20,1500
2024-03-09,WaterStation,350ml,New,99,150,14850
2024-03-09,WaterStation,500ml,New,48,150,7200
2024-03-10,Kkopi,Coffee,Solo,59,39,2301
2024-03-10,Kkopi,Milktea,Jumbo,79,49,3871
2024-03-10,Kkopi,Fruit Tea,Jumbo,63,49,3087
2024-03-10,Waffly,Chocolate,Regular,59,29,1711
2024-03-10,Waffly,Strawberry,Regular,84,29,2436
2024-03-10,Waffly,Caramel,Regular,35,29,1015
2024-03-10,Waffly,Choco-berry,Regular,13,29,377
2024-03-10,Waffly,Choco-caramel,Regular,36,29,1044
2024-03-10,Waffly,Berry-caramel,Regular,21,29,609
2024-03-10,Waffly,Chocolate,Large,8,39,312
2024-03-10,Waffly,Strawberry,Large,3,39,117
2024-03-10,Waffly,Caramel,Large,14,39,546
2024-03-10,Waffly,Choco-berry,Large,91,39,3549
2024-03-10,Waffly,Choco-caramel,Large,14,39,546
2024-03-10,Waffly,Berry-caramel,Large,14,39,546
2024-03-10,WaterStation,Gallon Round,New,73,150,10950
2024-03-10,WaterStation,Gallon Round,Refill,88,20,1760
2024-03-10,WaterStation,Gallon Slim,New,26,150,3900
2024-03-10,WaterStation,Gallon Slim,Refill,60,20,1200
2024-03-10,WaterStation,350ml,New,52,150,7800
2024-03-10,WaterStation,500ml,New,35,150,5250
2024-03-11,Kkopi,Coffee,Solo,99,39,3861
2024-03-11,Kkopi,Milktea,Jumbo,24,49,1176
2024-03-11,Kkopi,Fruit Tea,Jumbo,100,49,4900
2024-03-11,Waffly,Chocolate,Regular,4,29,116
2024-03-11,Waffly,Strawberry,Regular,37,29,1073
2024-03-11,Waffly,Caramel,Regular,45,29,1305
2024-03-11,Waffly,Choco-berry,Regular,22,29,638
2024-03-11,Waffly,Choco-caramel,Regular,85,29,2465
2024-03-11,Waffly,Berry-caramel,Regular,49,29,1421
2024-03-11,Waffly,Chocolate,Large,68,39,2652
2024-03-11,Waffly,Strawberry,Large,43,39,1677
2024-03-11,Waffly,Caramel,Large,73,39,2847
2024-03-11,Waffly,Choco-berry,Large,57,39,2223
2024-03-11,Waffly,Choco-caramel,Large,59,39,2301
2024-03-11,Waffly,Berry-caramel,Large,79,39,3081
2024-03-11,WaterStation,Gallon Round,New,44,150,6600
2024-03-11,WaterStation,Gallon Round,Refill,39,20,780
2024-03-11,WaterStation,Gallon Slim,New,18,150,2700
2024-03-11,WaterStation,Gallon Slim,Refill,48,20,960
2024-03-11,WaterStation,350ml,New,3,150,450
2024-03-11,WaterStation,500ml,New,83,150,12450
2024-03-12,Kkopi,Coffee,Solo,74,39,2886
2024-03-12,Kkopi,Milktea,Jumbo,32,49,1568
2024-03-12,Kkopi,Fruit Tea,Jumbo,74,49,3626
2024-03-12,Waffly,Chocolate,Regular,68,29,1972
2024-03-12,Waffly,Strawberry,Regular,39,29,1131
2024-03-12,Waffly,Caramel,Regular,52,29,1508
2024-03-12,Waffly,Choco-berry,Regular,45,29,1305
2024-03-12,Waffly,Choco-caramel,Regular,84,29,2436
2024-03-12,Waffly,Berry-caramel,Regular,68,29,1972
2024-03-12,Waffly,Chocolate,Large,62,39,2418
2024-03-12,Waffly,Strawberry,Large,17,39,663
2024-03-12,Waffly,Caramel,Large,45,39,1755
2024-03-12,Waffly,Choco-berry,Large,23,39,897
2024-03-12,Waffly,Choco-caramel,Large,47,39,1833
2024-03-12,Waffly,Berry-caramel,Large,2,39,78
2024-03-12,WaterStation,Gallon Round,New,91,150,13650
2024-03-12,WaterStation,Gallon Round,Refill,80,20,1600
2024-03-12,WaterStation,Gallon Slim,New,42,150,6300
2024-03-12,WaterStation,Gallon Slim,Refill,89,20,1780
2024-03-12,WaterStation,350ml,New,96,150,14400
2024-03-12,WaterStation,500ml,New,95,150,14250
2024-03-13,Kkopi,Coffee,Solo,41,39,1599
2024-03-13,Kkopi,Milktea,Jumbo,84,49,4116
2024-03-13,Kkopi,Fruit Tea,Jumbo,69,49,3381
2024-03-13,Waffly,Chocolate,Regular,15,29,435
2024-03-13,Waffly,Strawberry,Regular,25,29,725
2024-03-13,Waffly,Caramel,Regular,84,29,2436
2024-03-13,Waffly,Choco-berry,Regular,98,29,2842
2024-03-13,Waffly,Choco-caramel,Regular,28,29,812
2024-03-13,Waffly,Berry-caramel,Regular,85,29,2465
2024-03-13,Waffly,Chocolate,Large,17,39,663
2024-03-13,Waffly,Strawberry,Large,89,39,3471
2024-03-13,Waffly,Caramel,Large,59,39,2301
2024-03-13,Waffly,Choco-berry,Large,55,39,2145
2024-03-13,Waffly,Choco-caramel,Large,83,39,3237
2024-03-13,Waffly,Berry-caramel,Large,59,39,2301
2024-03-13,WaterStation,Gallon Round,New,43,150,6450
2024-03-13,WaterStation,Gallon Round,Refill,47,20,940
2024-03-13,WaterStation,Gallon Slim,New,59,150,8850
2024-03-13,WaterStation,Gallon Slim,Refill,84,20,1680
2024-03-13,WaterStation,350ml,New,65,150,9750
2024-03-13,WaterStation,500ml,New,77,150,11550
2024-03-14,Kkopi,Coffee,Solo,94,39,3666
2024-03-14,Kkopi,Milktea,Jumbo,50,49,2450
2024-03-14,Kkopi,Fruit Tea,Jumbo,83,49,4067
2024-03-14,Waffly,Chocolate,Regular,76,29,2204
2024-03-14,Waffly,Strawberry,Regular,35,29,1015
2024-03-14,Waffly,Caramel,Regular,40,29,1160
2024-03-14,Waffly,Choco-berry,Regular,96,29,2784
2024-03-14,Waffly,Choco-caramel,Regular,82,29,2378
2024-03-14,Waffly,Berry-caramel,Regular,26,29,754
2024-03-14,Waffly,Chocolate,Large,97,39,3783
2024-03-14,Waffly,Strawberry,Large,25,39,975
2024-03-14,Waffly,Caramel,Large,31,39,1209
2024-03-14,Waffly,Choco-berry,Large,84,39,3276
2024-03-14,Waffly,Choco-caramel,Large,48,39,1872
2024-03-14,Waffly,Berry-caramel,Large,46,39,1794
2024-03-14,WaterStation,Gallon Round,New,47,150,7050
2024-03-14,WaterStation,Gallon Round,Refill,4,20,80
2024-03-14,WaterStation,Gallon Slim,New,9,150,1350
2024-03-14,WaterStation,Gallon Slim,Refill,79,20,1580
2024-03-14,WaterStation,350ml,New,42,150,6300
2024-03-14,WaterStation,500ml,New,15,150,2250
2024-03-15,Kkopi,Coffee,Solo,34,39,1326
2024-03-15,Kkopi,Milktea,Jumbo,55,49,2695
2024-03-15,Kkopi,Fruit Tea,Jumbo,30,49,1470
2024-03-15,Waffly,Chocolate,Regular,27,29,783
2024-03-15,Waffly,Strawberry,Regular,77,29,2233
2024-03-15,Waffly,Caramel,Regular,100,29,2900
2024-03-15,Waffly,Choco-berry,Regular,91,29,2639
2024-03-15,Waffly,Choco-caramel,Regular,82,29,2378
2024-03-15,Waffly,Berry-caramel,Regular,93,29,2697
2024-03-15,Waffly,Chocolate,Large,91,39,3549
2024-03-15,Waffly,Strawberry,Large,94,39,3666
2024-03-15,Waffly,Caramel,Large,82,39,3198
2024-03-15,Waffly,Choco-berry,Large,25,39,975
2024-03-15,Waffly,Choco-caramel,Large,13,39,507
2024-03-15,Waffly,Berry-caramel,Large,72,39,2808
2024-03-15,WaterStation,Gallon Round,New,59,150,8850
2024-03-15,WaterStation,Gallon Round,Refill,16,20,320
2024-03-15,WaterStation,Gallon Slim,New,87,150,13050
2024-03-15,WaterStation,Gallon Slim,Refill,59,20,1180
2024-03-15,WaterStation,350ml,New,38,150,5700
2024-03-15,WaterStation,500ml,New,83,150,12450
2024-03-16,Kkopi,Coffee,Solo,30,39,1170
2024-03-16,Kkopi,Milktea,Jumbo,88,49,4312
2024-03-16,Kkopi,Fruit Tea,Jumbo,62,49,3038
2024-03-16,Waffly,Chocolate,Regular,26,29,754
2024-03-16,Waffly,Strawberry,Regular,68,29,1972
2024-03-16,Waffly,Caramel,Regular,96,29,2784
2024-03-16,Waffly,Choco-berry,Regular,22,29,638
2024-03-16,Waffly,Choco-caramel,Regular,37,29,1073
2024-03-16,Waffly,Berry-caramel,Regular,18,29,522
2024-03-16,Waffly,Chocolate,Large,52,39,2028
2024-03-16,Waffly,Strawberry,Large,53,39,2067
2024-03-16,Waffly,Caramel,Large,30,39,1170
2024-03-16,Waffly,Choco-berry,Large,35,39,1365
2024-03-16,Waffly,Choco-caramel,Large,56,39,2184
2024-03-16,Waffly,Berry-caramel,Large,85,39,3315
2024-03-16,WaterStation,Gallon Round,New,60,150,9000
2024-03-16,WaterStation,Gallon Round,Refill,98,20,1960
2024-03-16,WaterStation,Gallon Slim,New,58,150,8700
2024-03-16,WaterStation,Gallon Slim,Refill,59,20,1180
2024-03-16,WaterStation,350ml,New,72,150,10800
2024-03-16,WaterStation,500ml,New,79,150,11850
2024-03-17,Kkopi,Coffee,Solo,58,39,2262
2024-03-17,Kkopi,Milktea,Jumbo,54,49,2646
2024-03-17,Kkopi,Fruit Tea,Jumbo,70,49,3430
2024-03-17,Waffly,Chocolate,Regular,14,29,406
2024-03-17,Waffly,Strawberry,Regular,74,29,2146
2024-03-17,Waffly,Caramel,Regular,45,29,1305
2024-03-17,Waffly,Choco-berry,Regular,73,29,2117
2024-03-17,Waffly,Choco-caramel,Regular,7,29,203
2024-03-17,Waffly,Berry-caramel,Regular,59,29,1711
2024-03-17,Waffly,Chocolate,Large,16,39,624
2024-03-17,Waffly,Strawberry,Large,33,39,1287
2024-03-17,Waffly,Caramel,Large,29,39,1131
2024-03-17,Waffly,Choco-berry,Large,57,39,2223
2024-03-17,Waffly,Choco-caramel,Large,88,39,3432
2024-03-17,Waffly,Berry-caramel,Large,2,39,78
2024-03-17,WaterStation,Gallon Round,New,67,150,10050
2024-03-17,WaterStation,Gallon Round,Refill,39,20,780
2024-03-17,WaterStation,Gallon Slim,New,96,150,14400
2024-03-17,WaterStation,Gallon Slim,Refill,41,20,820
2024-03-17,WaterStation,350ml,New,9,150,1350
2024-03-17,WaterStation,500ml,New,94,150,14100
2024-03-18,Kkopi,Coffee,Solo,4,39,156
2024-03-18,Kkopi,Milktea,Jumbo,43,49,2107
2024-03-18,Kkopi,Fruit Tea,Jumbo,60,49,2940
2024-03-18,Waffly,Chocolate,Regular,83,29,2407
2024-03-18,Waffly,Strawberry,Regular,55,29,1595
2024-03-18,Waffly,Caramel,Regular,74,29,2146
2024-03-18,Waffly,Choco-berry,Regular,67,29,1943
2024-03-18,Waffly,Choco-caramel,Regular,38,29,1102
2024-03-18,Waffly,Berry-caramel,Regular,62,29,1798
2024-03-18,Waffly,Chocolate,Large,31,39,1209
2024-03-18,Waffly,Strawberry,Large,56,39,2184
2024-03-18,Waffly,Caramel,Large,72,39,2808
2024-03-18,Waffly,Choco-berry,Large,60,39,2340
2024-03-18,Waffly,Choco-caramel,Large,42,39,1638
2024-03-18,Waffly,Berry-caramel,Large,22,39,858
2024-03-18,WaterStation,Gallon Round,New,99,150,14850
2024-03-18,WaterStation,Gallon Round,Refill,56,20,1120
2024-03-18,WaterStation,Gallon Slim,New,4,150,600
2024-03-18,WaterStation,Gallon Slim,Refill,99,20,1980
2024-03-18,WaterStation,350ml,New,67,150,10050
2024-03-18,WaterStation,500ml,New,94,150,14100
2024-03-19,Kkopi,Coffee,Solo,62,39,2418
2024-03-19,Kkopi,Milktea,Jumbo,33,49,1617
2024-03-19,Kkopi,Fruit Tea,Jumbo,45,49,2205
2024-03-19,Waffly,Chocolate,Regular,2,29,58
2024-03-19,Waffly,Strawberry,Regular,64,29,1856
2024-03-19,Waffly,Caramel,Regular,55,29,1595
2024-03-19,Waffly,Choco-berry,Regular,52,29,1508
2024-03-19,Waffly,Choco-caramel,Regular,69,29,2001
2024-03-19,Waffly,Berry-caramel,Regular,29,29,841
2024-03-19,Waffly,Chocolate,Large,21,39,819
2024-03-19,Waffly,Strawberry,Large,42,39,1638
2024-03-19,Waffly,Caramel,Large,88,39,3432
2024-03-19,Waffly,Choco-berry,Large,20,39,780
2024-03-19,Waffly,Choco-caramel,Large,83,39,3237
2024-03-19,Waffly,Berry-caramel,Large,9,39,351
2024-03-19,WaterStation,Gallon Round,New,67,150,10050
2024-03-19,WaterStation,Gallon Round,Refill,85,20,1700
2024-03-19,WaterStation,Gallon Slim,New,12,150,1800
2024-03-19,WaterStation,Gallon Slim,Refill,93,20,1860
2024-03-19,WaterStation,350ml,New,14,150,2100
2024-03-19,WaterStation,500ml,New,85,150,12750
2024-03-20,Kkopi,Coffee,Solo,94,39,3666
2024-03-20,Kkopi,Milktea,Jumbo,8,49,392
2024-03-20,Kkopi,Fruit Tea,Jumbo,11,49,539
2024-03-20,Waffly,Chocolate,Regular,77,29,2233
2024-03-20,Waffly,Strawberry,Regular,10,29,290
2024-03-20,Waffly,Caramel,Regular,44,29,1276
2024-03-20,Waffly,Choco-berry,Regular,64,29,1856
2024-03-20,Waffly,Choco-caramel,Regular,37,29,1073
2024-03-20,Waffly,Berry-caramel,Regular,32,29,928
2024-03-20,Waffly,Chocolate,Large,88,39,3432
2024-03-20,Waffly,Strawberry,Large,38,39,1482
2024-03-20,Waffly,Caramel,Large,14,39,546
2024-03-20,Waffly,Choco-berry,Large,60,39,2340
2024-03-20,Waffly,Choco-caramel,Large,16,39,624
2024-03-20,Waffly,Berry-caramel,Large,77,39,3003
2024-03-20,WaterStation,Gallon Round,New,63,150,9450
2024-03-20,WaterStation,Gallon Round,Refill,37,20,740
2024-03-20,WaterStation,Gallon Slim,New,96,150,14400
2024-03-20,WaterStation,Gallon Slim,Refill,61,20,1220
2024-03-20,WaterStation,350ml,New,73,150,10950
2024-03-20,WaterStation,500ml,New,47,150,7050
2024-03-21,Kkopi,Coffee,Solo,62,39,2418
2024-03-21,Kkopi,Milktea,Jumbo,53,49,2597
2024-03-21,Kkopi,Fruit Tea,Jumbo,100,49,4900
2024-03-21,Waffly,Chocolate,Regular,45,29,1305
2024-03-21,Waffly,Strawberry,Regular,42,29,1218
2024-03-21,Waffly,Caramel,Regular,79,29,2291
2024-03-21,Waffly,Choco-berry,Regular,71,29,2059
2024-03-21,Waffly,Choco-caramel,Regular,95,29,2755
2024-03-21,Waffly,Berry-caramel,Regular,56,29,1624
2024-03-21,Waffly,Chocolate,Large,83,39,3237
2024-03-21,Waffly,Strawberry,Large,20,39,780
2024-03-21,Waffly,Caramel,Large,3,39,117
2024-03-21,Waffly,Choco-berry,Large,19,39,741
2024-03-21,Waffly,Choco-caramel,Large,95,39,3705
2024-03-21,Waffly,Berry-caramel,Large,46,39,1794
2024-03-21,WaterStation,Gallon Round,New,90,150,13500
2024-03-21,WaterStation,Gallon Round,Refill,96,20,1920
2024-03-21,WaterStation,Gallon Slim,New,18,150,2700
2024-03-21,WaterStation,Gallon Slim,Refill,39,20,780
2024-03-21,WaterStation,350ml,New,26,150,3900
2024-03-21,WaterStation,500ml,New,88,150,13200
2024-03-22,Kkopi,Coffee,Solo,58,39,2262
2024-03-22,Kkopi,Milktea,Jumbo,5,49,245
2024-03-22,Kkopi,Fruit Tea,Jumbo,63,49,3087
2024-03-22,Waffly,Chocolate,Regular,33,29,957
2024-03-22,Waffly,Strawberry,Regular,79,29,2291
2024-03-22,Waffly,Caramel,Regular,72,29,2088
2024-03-22,Waffly,Choco-berry,Regular,19,29,551
2024-03-22,Waffly,Choco-caramel,Regular,3,29,87
2024-03-22,Waffly,Berry-caramel,Regular,80,29,2320
2024-03-22,Waffly,Chocolate,Large,50,39,1950
2024-03-22,Waffly,Strawberry,Large,65,39,2535
2024-03-22,Waffly,Caramel,Large,34,39,1326
2024-03-22,Waffly,Choco-berry,Large,68,39,2652
2024-03-22,Waffly,Choco-caramel,Large,66,39,2574
2024-03-22,Waffly,Berry-caramel,Large,48,39,1872
2024-03-22,WaterStation,Gallon Round,New,80,150,12000
2024-03-22,WaterStation,Gallon Round,Refill,87,20,1740
2024-03-22,WaterStation,Gallon Slim,New,76,150,11400
2024-03-22,WaterStation,Gallon Slim,Refill,100,20,2000
2024-03-22,WaterStation,350ml,New,60,150,9000
2024-03-22,WaterStation,500ml,New,71,150,10650
2024-03-23,Kkopi,Coffee,Solo,43,39,1677
2024-03-23,Kkopi,Milktea,Jumbo,19,49,931
2024-03-23,Kkopi,Fruit Tea,Jumbo,90,49,4410
2024-03-23,Waffly,Chocolate,Regular,65,29,1885
2024-03-23,Waffly,Strawberry,Regular,79,29,2291
2024-03-23,Waffly,Caramel,Regular,13,29,377
2024-03-23,Waffly,Choco-berry,Regular,49,29,1421
2024-03-23,Waffly,Choco-caramel,Regular,35,29,1015
2024-03-23,Waffly,Berry-caramel,Regular,4,29,116
2024-03-23,Waffly,Chocolate,Large,55,39,2145
2024-03-23,Waffly,Strawberry,Large,24,39,936
2024-03-23,Waffly,Caramel,Large,26,39,1014
2024-03-23,Waffly,Choco-berry,Large,28,39,1092
2024-03-23,Waffly,Choco-caramel,Large,77,39,3003
2024-03-23,Waffly,Berry-caramel,Large,40,39,1560
