Date,Branch,Product,Size,Quantity Sold,Price,Total Sales
2024-02-03,WaterStation,350ml,New,79,150,11850
2024-02-03,WaterStation,500ml,New,3,150,450
2024-02-04,Kkopi,Coffee,Solo,89,39,3471
2024-02-04,Kkopi,Milktea,Jumbo,5,49,245
2024-02-04,Kkopi,Fruit Tea,Jumbo,5,49,245
2024-02-04,Waffly,Chocolate,Regular,70,29,2030
2024-02-04,Waffly,Strawberry,Regular,31,29,899
2024-02-04,Waffly,Caramel,Regular,10,29,290
2024-02-04,Waffly,Choco-berry,Regular,61,29,1769
2024-02-04,Waffly,Choco-caramel,Regular,34,29,986
2024-02-04,Waffly,Berry-caramel,Regular,94,29,2726
2024-02-04,Waffly,Chocolate,Large,100,39,3900
2024-02-04,Waffly,Strawberry,Large,9,39,351
2024-02-04,Waffly,Caramel,Large,99,39,3861
2024-02-04,Waffly,Choco-berry,Large,73,39,2847
2024-02-04,Waffly,Choco-caramel,Large,50,39,1950
2024-02-04,Waffly,Berry-caramel,Large,23,39,897
2024-02-04,WaterStation,Gallon Round,New,8,150,1200
2024-02-04,WaterStation,Gallon Round,Refill,60,20,1200
2024-02-04,WaterStation,Gallon Slim,New,27,150,4050
2024-02-04,WaterStation,Gallon Slim,Refill,43,20,860
2024-02-04,WaterStation,350ml,New,31,150,4650
2024-02-04,WaterStation,500ml,New,44,150,6600
2024-02-05,Kkopi,Coffee,Solo,11,39,429
2024-02-05,Kkopi,Milktea,Jumbo,100,49,4900
2024-02-05,Kkopi,Fruit Tea,Jumbo,16,49,784
2024-02-05,Waffly,Chocolate,Regular,68,29,1972
2024-02-05,Waffly,Strawberry,Regular,45,29,1305
2024-02-05,Waffly,Caramel,Regular,76,29,2204
2024-02-05,Waffly,Choco-berry,Regular,40,29,1160
2024-02-05,Waffly,Choco-caramel,Regular,16,29,464
2024-02-05,Waffly,Berry-caramel,Regular,84,29,2436
2024-02-05,Waffly,Chocolate,Large,61,39,2379
2024-02-05,Waffly,Strawberry,Large,99,39,3861
2024-02-05,Waffly,Caramel,Large,62,39,2418
2024-02-05,Waffly,Choco-berry,Large,30,39,1170
2024-02-05,Waffly,Choco-caramel,Large,47,39,1833
2024-02-05,Waffly,Berry-caramel,Large,32,39,1248
2024-02-05,WaterStation,Gallon Round,New,49,150,7350
2024-02-05,WaterStation,Gallon Round,Refill,86,20,1720
2024-02-05,WaterStation,Gallon Slim,New,71,150,10650
2024-02-05,WaterStation,Gallon Slim,Refill,46,20,920
2024-02-05,WaterStation,350ml,New,39,150,5850
2024-02-05,WaterStation,500ml,New,69,150,10350
2024-02-06,Kkopi,Coffee,Solo,24,39,936
2024-02-06,Kkopi,Milktea,Jumbo,9,49,441
2024-02-06,Kkopi,Fruit Tea,Jumbo,29,49,1421
2024-02-06,Waffly,Chocolate,Regular,22,29,638
2024-02-06,Waffly,Strawberry,Regular,84,29,2436
2024-02-06,Waffly,Caramel,Regular,64,29,1856
2024-02-06,Waffly,Choco-berry,Regular,88,29,2552
2024-02-06,Waffly,Choco-caramel,Regular,76,29,2204
2024-02-06,Waffly,Berry-caramel,Regular,36,29,1044
2024-02-06,Waffly,Chocolate,Large,67,39,2613
2024-02-06,Waffly,Strawberry,Large,27,39,1053
2024-02-06,Waffly,Caramel,Large,79,39,3081
2024-02-06,Waffly,Choco-berry,Large,14,39,546
2024-02-06,Waffly,Choco-caramel,Large,24,39,936
2024-02-06,Waffly,Berry-caramel,Large,61,39,2379
2024-02-06,WaterStation,Gallon Round,New,31,150,4650
2024-02-06,WaterStation,Gallon Round,Refill,52,20,1040
2024-02-06,WaterStation,Gallon Slim,New,54,150,8100
2024-02-06,WaterStation,Gallon Slim,Refill,89,20,1780
2024-02-06,WaterStation,350ml,New,77,150,11550
2024-02-06,WaterStation,500ml,New,36,150,5400
2024-02-07,Kkopi,Coffee,Solo,65,39,2535
2024-02-07,Kkopi,Milktea,Jumbo,58,49,2842
2024-02-07,Kkopi,Fruit Tea,Jumbo,89,49,4361
2024-02-07,Waffly,Chocolate,Regular,93,29,2697
2024-02-07,Waffly,Strawberry,Regular,94,29,2726
2024-02-07,Waffly,Caramel,Regular,34,29,986
2024-02-07,Waffly,Choco-berry,Regular,2,29,58
2024-02-07,Waffly,Choco-caramel,Regular,26,29,754
2024-02-07,Waffly,Berry-caramel,Regular,33,29,957
2024-02-07,Waffly,Chocolate,Large,33,39,1287
2024-02-07,Waffly,Strawberry,Large,47,39,1833
2024-02-07,Waffly,Caramel,Large,26,39,1014
2024-02-07,Waffly,Choco-berry,Large,66,39,2574
2024-02-07,Waffly,Choco-caramel,Large,17,39,663
2024-02-07,Waffly,Berry-caramel,Large,5,39,195
2024-02-07,WaterStation,Gallon Round,New,24,150,3600
2024-02-07,WaterStation,Gallon Round,Refill,96,20,1920
2024-02-07,WaterStation,Gallon Slim,New,62,150,9300
2024-02-07,WaterStation,Gallon Slim,Refill,17,20,340
2024-02-07,WaterStation,350ml,New,91,150,13650
2024-02-07,WaterStation,500ml,New,79,150,11850
2024-02-08,Kkopi,Coffee,Solo,72,39,2808
2024-02-08,Kkopi,Milktea,Jumbo,79,49,3871
2024-02-08,Kkopi,Fruit Tea,Jumbo,88,49,4312
2024-02-08,Waffly,Chocolate,Regular,66,29,1914
2024-02-08,Waffly,Strawberry,Regular,29,29,841
2024-02-08,Waffly,Caramel,Regular,29,29,841
2024-02-08,Waffly,Choco-berry,Regular,56,29,1624
2024-02-08,Waffly,Choco-caramel,Regular,28,29,812
2024-02-08,Waffly,Berry-caramel,Regular,50,29,1450
2024-02-08,Waffly,Chocolate,Large,92,39,3588
2024-02-08,Waffly,Strawberry,Large,55,39,2145
2024-02-08,Waffly,Caramel,Large,65,39,2535
2024-02-08,Waffly,Choco-berry,Large,15,39,585
2024-02-08,Waffly,Choco-caramel,Large,81,39,3159
2024-02-08,Waffly,Berry-caramel,Large,36,39,1404
2024-02-08,WaterStation,Gallon Round,New,70,150,10500
2024-02-08,WaterStation,Gallon Round,Refill,34,20,680
2024-02-08,WaterStation,Gallon Slim,New,12,150,1800
2024-02-08,WaterStation,Gallon Slim,Refill,58,20,1160
2024-02-08,WaterStation,350ml,New,28,150,4200
2024-02-08,WaterStation,500ml,New,79,150,11850
2024-02-09,Kkopi,Coffee,Solo,91,39,3549
2024-02-09,Kkopi,Milktea,Jumbo,39,49,1911
2024-02-09,Kkopi,Fruit Tea,Jumbo,32,49,1568
2024-02-09,Waffly,Chocolate,Regular,100,29,2900
2024-02-09,Waffly,Strawberry,Regular,66,29,1914
2024-02-09,Waffly,Caramel,Regular,16,29,464
2024-02-09,Waffly,Choco-berry,Regular,30,29,870
2024-02-09,Waffly,Choco-caramel,Regular,94,29,2726
2024-02-09,Waffly,Berry-caramel,Regular,87,29,2523
2024-02-09,Waffly,Chocolate,Large,30,39,1170
2024-02-09,Waffly,Strawberry,Large,18,39,702
2024-02-09,Waffly,Caramel,Large,81,39,3159
2024-02-09,Waffly,Choco-berry,Large,21,39,819
2024-02-09,Waffly,Choco-caramel,Large,23,39,897
2024-02-09,Waffly,Berry-caramel,Large,90,39,3510
2024-02-09,WaterStation,Gallon Round,New,63,150,9450
2024-02-09,WaterStation,Gallon Round,Refill,27,20,540
2024-02-09,WaterStation,Gallon Slim,New,95,150,14250
2024-02-09,WaterStation,Gallon Slim,Refill,88,20,1760
2024-02-09,WaterStation,350ml,New,69,150,10350
2024-02-09,WaterStation,500ml,New,34,150,5100
2024-02-10,Kkopi,Coffee,Solo,21,39,819
2024-02-10,Kkopi,Milktea,Jumbo,48,49,2352
2024-02-10,Kkopi,Fruit Tea,Jumbo,40,49,1960
2024-02-10,Waffly,Chocolate,Regular,91,29,2639
2024-02-10,Waffly,Strawberry,Regular,49,29,1421
2024-02-10,Waffly,Caramel,Regular,79,29,2291
2024-02-10,Waffly,Choco-berry,Regular,74,29,2146
2024-02-10,Waffly,Choco-caramel,Regular,46,29,1334
2024-02-10,Waffly,Berry-caramel,Regular,84,29,2436
2024-02-10,Waffly,Chocolate,Large,27,39,1053
2024-02-10,Waffly,Strawberry,Large,39,39,1521
2024-02-10,Waffly,Caramel,Large,53,39,2067
2024-02-10,Waffly,Choco-berry,Large,8,39,312
2024-02-10,Waffly,Choco-caramel,Large,66,39,2574
2024-02-10,Waffly,Berry-caramel,Large,30,39,1170
2024-02-10,WaterStation,Gallon Round,New,98,150,14700
2024-02-10,WaterStation,Gallon Round,Refill,53,20,1060
2024-02-10,WaterStation,Gallon Slim,New,57,150,8550
2024-02-10,WaterStation,Gallon Slim,Refill,75,20,1500
2024-02-10,WaterStation,350ml,New,16,150,2400
2024-02-10,WaterStation,500ml,New,25,150,3750
2024-02-11,Kkopi,Coffee,Solo,74,39,2886
2024-02-11,Kkopi,Milktea,Jumbo,43,49,2107
2024-02-11,Kkopi,Fruit Tea,Jumbo,3,49,147
2024-02-11,Waffly,Chocolate,Regular,57,29,1653
2024-02-11,Waffly,Strawberry,Regular,55,29,1595
2024-02-11,Waffly,Caramel,Regular,38,29,1102
2024-02-11,Waffly,Choco-berry,Regular,2,29,58
2024-02-11,Waffly,Choco-caramel,Regular,85,29,2465
2024-02-11,Waffly,Berry-caramel,Regular,95,29,2755
2024-02-11,Waffly,Chocolate,Large,54,39,2106
2024-02-11,Waffly,Strawberry,Large,35,39,1365
2024-02-11,Waffly,Caramel,Large,31,39,1209
2024-02-11,Waffly,Choco-berry,Large,9,39,351
2024-02-11,Waffly,Choco-caramel,Large,29,39,1131
2024-02-11,Waffly,Berry-caramel,Large,55,39,2145
2024-02-11,WaterStation,Gallon Round,New,37,150,5550
2024-02-11,WaterStation,Gallon Round,Refill,41,20,820
2024-02-11,WaterStation,Gallon Slim,New,4,150,600
2024-02-11,WaterStation,Gallon Slim,Refill,10,20,200
2024-02-11,WaterStation,350ml,New,81,150,12150
2024-02-11,WaterStation,500ml,New,42,150,6300
2024-02-12,Kkopi,Coffee,Solo,21,39,819
2024-02-12,Kkopi,Milktea,Jumbo,24,49,1176
2024-02-12,Kkopi,Fruit Tea,Jumbo,86,49,4214
2024-02-12,Waffly,Chocolate,Regular,85,29,2465
2024-02-12,Waffly,Strawberry,Regular,80,29,2320
2024-02-12,Waffly,Caramel,Regular,21,29,609
2024-02-12,Waffly,Choco-berry,Regular,98,29,2842
2024-02-12,Waffly,Choco-caramel,Regular,86,29,2494
2024-02-12,Waffly,Berry-caramel,Regular,74,29,2146
2024-02-12,Waffly,Chocolate,Large,40,39,1560
2024-02-12,Waffly,Strawberry,Large,9,39,351
2024-02-12,Waffly,Caramel,Large,97,39,3783
2024-02-12,Waffly,Choco-berry,Large,59,39,2301
2024-02-12,Waffly,Choco-caramel,Large,23,39,897
2024-02-12,Waffly,Berry-caramel,Large,59,39,2301
2024-02-12,WaterStation,Gallon Round,New,54,150,8100
2024-02-12,WaterStation,Gallon Round,Refill,55,20,1100
2024-02-12,WaterStation,Gallon Slim,New,99,150,14850
2024-02-12,WaterStation,Gallon Slim,Refill,26,20,520
2024-02-12,WaterStation,350ml,New,2,150,300
2024-02-12,WaterStation,500ml,New,3,150,450
2024-02-13,Kkopi,Coffee,Solo,88,39,3432
2024-02-13,Kkopi,Milktea,Jumbo,46,49,2254
2024-02-13,Kkopi,Fruit Tea,Jumbo,34,49,1666
2024-02-13,Waffly,Chocolate,Regular,5,29,145
2024-02-13,Waffly,Strawberry,Regular,79,29,2291
2024-02-13,Waffly,Caramel,Regular,77,29,2233
2024-02-13,Waffly,Choco-berry,Regular,37,29,1073
2024-02-13,Waffly,Choco-caramel,Regular,92,29,2668
2024-02-13,Waffly,Berry-caramel,Regular,44,29,1276
2024-02-13,Waffly,Chocolate,Large,45,39,1755
2024-02-13,Waffly,Strawberry,Large,37,39,1443
2024-02-13,Waffly,Caramel,Large,85,39,3315
2024-02-13,Waffly,Choco-berry,Large,47,39,1833
2024-02-13,Waffly,Choco-caramel,Large,45,39,1755
2024-02-13,Waffly,Berry-caramel,Large,24,39,936
2024-02-13,WaterStation,Gallon Round,New,71,150,10650
2024-02-13,WaterStation,Gallon Round,Refill,59,20,1180
2024-02-13,WaterStation,Gallon Slim,New,21,150,3150
2024-02-13,WaterStation,Gallon Slim,Refill,98,20,1960
2024-02-13,WaterStation,350ml,New,54,150,8100
2024-02-13,WaterStation,500ml,New,18,150,2700
2024-02-14,Kkopi,Coffee,Solo,99,39,3861
2024-02-14,Kkopi,Milktea,Jumbo,37,49,1813
2024-02-14,Kkopi,Fruit Tea,Jumbo,16,49,784
2024-02-14,Waffly,Chocolate,Regular,38,29,1102
2024-02-14,Waffly,Strawberry,Regular,94,29,2726
2024-02-14,Waffly,Caramel,Regular,48,29,1392
2024-02-14,Waffly,Choco-berry,Regular,7,29,203
2024-02-14,Waffly,Choco-caramel,Regular,53,29,1537
2024-02-14,Waffly,Berry-caramel,Regular,35,29,1015
2024-02-14,Waffly,Chocolate,Large,79,39,3081
2024-02-14,Waffly,Strawberry,Large,40,39,1560
2024-02-14,Waffly,Caramel,Large,99,39,3861
2024-02-14,Waffly,Choco-berry,Large,55,39,2145
2024-02-14,Waffly,Choco-caramel,Large,25,39,975
2024-02-14,Waffly,Berry-caramel,Large,57,39,2223
2024-02-14,WaterStation,Gallon Round,New,19,150,2850
2024-02-14,WaterStation,Gallon Round,Refill,80,20,1600
2024-02-14,WaterStation,Gallon Slim,New,39,150,5850
2024-02-14,WaterStation,Gallon Slim,Refill,66,20,1320
2024-02-14,WaterStation,350ml,New,61,150,9150
2024-02-14,WaterStation,500ml,New,74,150,11100
2024-02-15,Kkopi,Coffee,Solo,97,39,3783
2024-02-15,Kkopi,Milktea,Jumbo,14,49,686
2024-02-15,Kkopi,Fruit Tea,Jumbo,4,49,196
2024-02-15,Waffly,Chocolate,Regular,40,29,1160
2024-02-15,Waffly,Strawberry,Regular,54,29,1566
2024-02-15,Waffly,Caramel,Regular,93,29,2697
2024-02-15,Waffly,Choco-berry,Regular,84,29,2436
2024-02-15,Waffly,Choco-caramel,Regular,80,29,2320
2024-02-15,Waffly,Berry-caramel,Regular,15,29,435
2024-02-15,Waffly,Chocolate,Large,57,39,2223
2024-02-15,Waffly,Strawberry,Large,40,39,1560
2024-02-15,Waffly,Caramel,Large,64,39,2496
2024-02-15,Waffly,Choco-berry,Large,41,39,1599
2024-02-15,Waffly,Choco-caramel,Large,9,39,351
2024-02-15,Waffly,Berry-caramel,Large,60,39,2340
2024-02-15,WaterStation,Gallon Round,New,94,150,14100
2024-02-15,WaterStation,Gallon Round,Refill,32,20,640
2024-02-15,WaterStation,Gallon Slim,New,58,150,8700
2024-02-15,WaterStation,Gallon Slim,Refill,47,20,940
2024-02-15,WaterStation,350ml,New,60,150,9000
2024-02-15,WaterStation,500ml,New,10,150,1500
2024-02-16,Kkopi,Coffee,Solo,42,39,1638
2024-02-16,Kkopi,Milktea,Jumbo,26,49,1274
2024-02-16,Kkopi,Fruit Tea,Jumbo,74,49,3626
2024-02-16,Waffly,Chocolate,Regular,8,29,232
2024-02-16,Waffly,Strawberry,Regular,71,29,2059
2024-02-16,Waffly,Caramel,Regular,44,29,1276
2024-02-16,Waffly,Choco-berry,Regular,68,29,1972
2024-02-16,Waffly,Choco-caramel,Regular,30,29,870
2024-02-16,Waffly,Berry-caramel,Regular,52,29,1508
2024-02-16,Waffly,Chocolate,Large,85,39,3315
2024-02-16,Waffly,Strawberry,Large,46,39,1794
2024-02-16,Waffly,Caramel,Large,64,39,2496
2024-02-16,Waffly,Choco-berry,Large,48,39,1872
2024-02-16,Waffly,Choco-caramel,Large,81,39,3159
2024-02-16,Waffly,Berry-caramel,Large,38,39,1482
2024-02-16,WaterStation,Gallon Round,New,72,150,10800
2024-02-16,WaterStation,Gallon Round,Refill,67,20,1340
2024-02-16,WaterStation,Gallon Slim,New,63,150,9450
2024-02-16,WaterStation,Gallon Slim,Refill,67,20,1340
2024-02-16,WaterStation,350ml,New,54,150,8100
2024-02-16,WaterStation,500ml,New,75,150,11250
2024-02-17,Kkopi,Coffee,Solo,47,39,1833
2024-02-17,Kkopi,Milktea,Jumbo,70,49,3430
2024-02-17,Kkopi,Fruit Tea,Jumbo,55,49,2695
2024-02-17,Waffly,Chocolate,Regular,78,29,2262
2024-02-17,Waffly,Strawberry,Regular,2,29,58
2024-02-17,Waffly,Caramel,Regular,45,29,1305
2024-02-17,Waffly,Choco-berry,Regular,20,29,580
2024-02-17,Waffly,Choco-caramel,Regular,69,29,2001
2024-02-17,Waffly,Berry-caramel,Regular,43,29,1247
2024-02-17,Waffly,Chocolate,Large,63,39,2457
2024-02-17,Waffly,Strawberry,Large,16,39,624
2024-02-17,Waffly,Caramel,Large,23,39,897
2024-02-17,Waffly,Choco-berry,Large,71,39,2769
2024-02-17,Waffly,Choco-caramel,Large,79,39,3081
2024-02-17,Waffly,Berry-caramel,Large,8,39,312
2024-02-17,WaterStation,Gallon Round,New,34,150,5100
2024-02-17,WaterStation,Gallon Round,Refill,31,20,620
2024-02-17,WaterStation,Gallon Slim,New,79,150,11850
2024-02-17,WaterStation,Gallon Slim,Refill,26,20,520
2024-02-17,WaterStation,350ml,New,41,150,6150
2024-02-17,WaterStation,500ml,New,69,150,10350
2024-02-18,Kkopi,Coffee,Solo,2,39,78
2024-02-18,Kkopi,Milktea,Jumbo,40,49,1960
2024-02-18,Kkopi,Fruit Tea,Jumbo,73,49,3577
2024-02-18,Waffly,Chocolate,Regular,11,29,319
2024-02-18,Waffly,Strawberry,Regular,36,29,1044
2024-02-18,Waffly,Caramel,Regular,24,29,696
2024-02-18,Waffly,Choco-berry,Regular,94,29,2726
2024-02-18,Waffly,Choco-caramel,Regular,6,29,174
2024-02-18,Waffly,Berry-caramel,Regular,54,29,1566
2024-02-18,Waffly,Chocolate,Large,24,39,936
2024-02-18,Waffly,Strawberry,Large,76,39,2964
2024-02-18,Waffly,Caramel,Large,11,39,429
2024-02-18,Waffly,Choco-berry,Large,4,39,156
2024-02-18,Waffly,Choco-caramel,Large,42,39,1638
2024-02-18,Waffly,Berry-caramel,Large,73,39,2847
2024-02-18,WaterStation,Gallon Round,New,93,150,13950
2024-02-18,WaterStation,Gallon Round,Refill,95,20,1900
2024-02-18,WaterStation,Gallon Slim,New,70,150,10500
2024-02-18,WaterStation,Gallon Slim,Refill,55,20,1100
2024-02-18,WaterStation,350ml,New,76,150,11400
2024-02-18,WaterStation,500ml,New,66,150,9900
2024-02-19,Kkopi,Coffee,Solo,84,39,3276
2024-02-19,Kkopi,Milktea,Jumbo,5,49,245
2024-02-19,Kkopi,Fruit Tea,Jumbo,39,49,1911
2024-02-19,Waffly,Chocolate,Regular,12,29,348
2024-02-19,Waffly,Strawberry,Regular,32,29,928
2024-02-19,Waffly,Caramel,Regular,84,29,2436
2024-02-19,Waffly,Choco-berry,Regular,19,29,551
2024-02-19,Waffly,Choco-caramel,Regular,30,29,870
2024-02-19,Waffly,Berry-caramel,Regular,80,29,2320
2024-02-19,Waffly,Chocolate,Large,35,39,1365
2024-02-19,Waffly,Strawberry,Large,53,39,2067
2024-02-19,Waffly,Caramel,Large,19,39,741
2024-02-19,Waffly,Choco-berry,Large,76,39,2964
2024-02-19,Waffly,Choco-caramel,Large,79,39,3081
2024-02-19,Waffly,Berry-caramel,Large,57,39,2223
2024-02-19,WaterStation,Gallon Round,New,77,150,11550
2024-02-19,WaterStation,Gallon Round,Refill,72,20,1440
2024-02-19,WaterStation,Gallon Slim,New,73,150,10950
2024-02-19,WaterStation,Gallon Slim,Refill,33,20,660
2024-02-19,WaterStation,350ml,New,4,150,600
2024-02-19,WaterStation,500ml,New,2,150,300
2024-02-20,Kkopi,Coffee,Solo,49,39,1911
2024-02-20,Kkopi,Milktea,Jumbo,27,49,1323
2024-02-20,Kkopi,Fruit Tea,Jumbo,86,49,4214
2024-02-20,Waffly,Chocolate,Regular,58,29,1682
2024-02-20,Waffly,Strawberry,Regular,76,29,2204
2024-02-20,Waffly,Caramel,Regular,97,29,2813
2024-02-20,Waffly,Choco-berry,Regular,50,29,1450
2024-02-20,Waffly,Choco-caramel,Regular,90,29,2610
2024-02-20,Waffly,Berry-caramel,Regular,12,29,348
2024-02-20,Waffly,Chocolate,Large,17,39,663
2024-02-20,Waffly,Strawberry,Large,31,39,1209
2024-02-20,Waffly,Caramel,Large,59,39,2301
2024-02-20,Waffly,Choco-berry,Large,4,39,156
2024-02-20,Waffly,Choco-caramel,Large,15,39,585
2024-02-20,Waffly,Berry-caramel,Large,14,39,546
2024-02-20,WaterStation,Gallon Round,New,55,150,8250
2024-02-20,WaterStation,Gallon Round,Refill,20,20,400
2024-02-20,WaterStation,Gallon Slim,New,49,150,7350
2024-02-20,WaterStation,Gallon Slim,Refill,60,20,1200
2024-02-20,WaterStation,350ml,New,10,150,1500
2024-02-20,WaterStation,500ml,New,50,150,7500
2024-02-21,Kkopi,Coffee,Solo,49,39,1911
2024-02-21,Kkopi,Milktea,Jumbo,85,49,4165
2024-02-21,Kkopi,Fruit Tea,Jumbo,25,49,1225
2024-02-21,Waffly,Chocolate,Regular,73,29,2117
2024-02-21,Waffly,Strawberry,Regular,77,29,2233
2024-02-21,Waffly,Caramel,Regular,80,29,2320
2024-02-21,Waffly,Choco-berry,Regular,26,29,754
2024-02-21,Waffly,Choco-caramel,Regular,11,29,319
2024-02-21,Waffly,Berry-caramel,Regular,58,29,1682
2024-02-21,Waffly,Chocolate,Large,6,39,234
2024-02-21,Waffly,Strawberry,Large,39,39,1521
2024-02-21,Waffly,Caramel,Large,16,39,624
2024-02-21,Waffly,Choco-berry,Large,47,39,1833
2024-02-21,Waffly,Choco-caramel,Large,28,39,1092
2024-02-21,Waffly,Berry-caramel,Large,61,39,2379
2024-02-21,WaterStation,Gallon Round,New,18,150,2700
2024-02-21,WaterStation,Gallon Round,Refill,66,20,1320
2024-02-21,WaterStation,Gallon Slim,New,98,150,14700
2024-02-21,WaterStation,Gallon Slim,Refill,89,20,1780
2024-02-21,WaterStation,350ml,New,46,150,6900
2024-02-21,WaterStation,500ml,New,4,150,600
2024-02-22,Kkopi,Coffee,Solo,78,39,3042
2024-02-22,Kkopi,Milktea,Jumbo,17,49,833
2024-02-22,Kkopi,Fruit Tea,Jumbo,12,49,588
2024-02-22,Waffly,Chocolate,Regular,39,29,1131
2024-02-22,Waffly,Strawberry,Regular,14,29,406
2024-02-22,Waffly,Caramel,Regular,100,29,2900
2024-02-22,Waffly,Choco-berry,Regular,10,29,290
2024-02-22,Waffly,Choco-caramel,Regular,34,29,986
2024-02-22,Waffly,Berry-caramel,Regular,15,29,435
2024-02-22,Waffly,Chocolate,Large,48,39,1872
2024-02-22,Waffly,Strawberry,Large,96,39,3744
2024-02-22,Waffly,Caramel,Large,29,39,1131
2024-02-22,Waffly,Choco-berry,Large,32,39,1248
2024-02-22,Waffly,Choco-caramel,Large,51,39,1989
2024-02-22,Waffly,Berry-caramel,Large,21,39,819
2024-02-22,WaterStation,Gallon Round,New,3,150,450
2024-02-22,WaterStation,Gallon Round,Refill,60,20,1200
2024-02-22,WaterStation,Gallon Slim,New,5,150,750
2024-02-22,WaterStation,Gallon Slim,Refill,50,20,1000
2024-02-22,WaterStation,350ml,New,31,150,4650
2024-02-22,WaterStation,500ml,New,86,150,12900
2024-02-23,Kkopi,Coffee,Solo,10,39,390
2024-02-23,Kkopi,Milktea,Jumbo,26,49,1274
2024-02-23,Kkopi,Fruit Tea,Jumbo,84,49,4116
2024-02-23,Waffly,Chocolate,Regular,10,29,290
2024-02-23,Waffly,Strawberry,Regular,12,29,348
2024-02-23,Waffly,Caramel,Regular,46,29,1334
2024-02-23,Waffly,Choco-berry,Regular,93,29,2697
2024-02-23,Waffly,Choco-caramel,Regular,87,29,2523
2024-02-23,Waffly,Berry-caramel,Regular,5,29,145
2024-02-23,Waffly,Chocolate,Large,57,39,2223
2024-02-23,Waffly,Strawberry,Large,75,39,2925
2024-02-23,Waffly,Caramel,Large,46,39,1794
2024-02-23,Waffly,Choco-berry,Large,80,39,3120
2024-02-23,Waffly,Choco-caramel,Large,9,39,351
2024-02-23,Waffly,Berry-caramel,Large,46,39,1794
